ticker,Open,High,Low,Close,Volume,Money,Change
095570,4095,4140,3840,4060,160052,648310600,-0.49
006840,32100,33000,31300,32400,254743,8164238250,-0.15
027410,6800,6820,6570,6760,702846,4705440550,0.75
282330,162000,164000,160500,162500,25699,4179707000,0.62
138930,5660,5770,5620,5770,1531957,8778688790,2.49
001460,303000,304500,300000,303000,298,90126500,0.5
001465,145000,147500,145000,147000,195,28432500,0.68
001040,101000,102000,98500,99800,94799,9442706900,-0.7
079160,27600,27900,27000,27550,245488,6711040350,0.36
00104K,79400,79400,77500,78900,7244,566685800,0.38
000120,189000,189000,182500,184000,92775,17093807000,-2.39
011150,4660,4685,4630,4645,228289,1062153800,0.65
011155,37100,37100,36900,37000,244,9031600,-0.27
001045,62200,62400,61100,62400,5198,321670300,0.48
097950,443500,446000,439500,443500,60629,26821842000,0.91
097955,216000,224000,212000,216000,12236,2617658500,0.93
000590,58000,58200,57100,57700,2018,115919300,-0.52
012030,892,894,874,878,1242574,1095211143,-0.9
016610,5760,6200,5720,5970,1360249,8121123140,5.85
005830,37350,38200,37300,38050,149710,5636515250,2.15
000990,62200,62500,60500,60800,977912,59832848300,-1.46
000995,115500,115500,113500,115000,1407,160796500,0.0
139130,6640,6860,6610,6860,1102918,7490460370,4.1
001530,196000,198500,189500,191500,19489,3745860500,-2.79
000210,85400,90000,82100,89700,761503,66498015200,5.16
000215,45600,46300,43600,46000,60977,2773461200,-0.65
375500,121500,123500,118500,120000,431200,51866018500,-2.04
37550K,76700,77700,75600,76600,18355,1401450000,-1.54
004840,7110,7210,7100,7170,19621,140347530,0.99
155660,5730,5760,5550,5620,117605,662310160,0.9
069730,4775,4800,4735,4780,59139,281636315,0.21
017940,39850,40150,39700,39800,21161,841786600,0.0
365550,5800,5820,5760,5820,353823,2047217400,1.22
007700,113500,123000,111000,120500,154653,18155711500,6.17
114090,15400,15550,15200,15500,288972,4421678400,1.31
078930,37750,38050,37250,38050,326299,12283381350,1.47
006360,41100,41100,39350,40300,1209654,48412888900,-1.59
001250,2575,2665,2435,2475,2085891,5349193095,-4.44
007070,34450,34800,34200,34750,216741,7472278950,1.46
078935,30300,30300,29850,30000,4448,133488850,-0.33
012630,11900,11950,11500,11600,578405,6765646100,0.87
039570,10700,10850,10450,10500,34336,363264450,-0.94
089470,6900,6930,6750,6830,326446,2222788790,-0.87
