ticker,Open,High,Low,Close,Volume,Money,Change
095570,4025,4115,3960,4105,168201,681261110,0.61
006840,28000,29250,27500,29100,141577,4033187500,1.04
027410,6470,7180,6460,6950,5857312,40396633270,5.3
282330,153000,167500,153000,165000,91596,14839025500,4.43
138930,5540,5550,5480,5550,1605042,8846304920,-0.89
001460,305500,305500,295500,298000,764,227883000,-2.61
001465,144000,149500,144000,147500,314,46340000,-1.34
001040,100500,102000,97400,97700,434010,43030482300,-6.06
079160,28300,28750,27800,28300,629282,17742055700,-2.92
00104K,79900,80500,76500,76600,37904,2965294900,-6.47
000120,167000,177000,165000,173500,186405,32011735000,2.66
011150,4890,4975,4810,4810,1069663,5207597885,-3.8
011155,39500,39500,36150,38900,752,28617700,-1.52
001045,63500,64300,62200,62300,12881,805559000,-4.15
097950,446000,458000,445000,450000,76665,34598483600,-2.49
097955,224500,230000,215500,218000,42903,9490077500,-5.83
000590,58800,59500,57700,59300,7284,425471100,0.0
012030,946,991,917,930,5982718,5674924564,-5.1
016610,5000,5070,4940,4950,144631,720611845,-3.32
005830,38650,38650,37550,37850,333210,12615865500,-2.82
000990,64000,68500,63700,66900,2073066,138038365100,1.06
000995,128000,130000,124000,126500,3116,397978500,-4.17
139130,6700,6710,6520,6640,583922,3860770390,-1.78
001530,207000,225000,201000,214000,100037,21688803000,3.38
000210,64600,66500,63800,63900,476599,30830143300,-3.77
000215,38600,39350,38050,38100,34517,1327981550,-3.3
375500,114500,125000,113000,120000,825898,98961731500,2.13
37550K,74600,80200,73600,75900,89069,6902914800,-2.32
004840,7290,7520,7220,7330,62348,458486040,-0.95
155660,5860,5860,5590,5650,175432,999049530,-4.56
069730,4995,5040,4890,4925,146197,725359735,-2.86
017940,40850,40850,39800,40000,17605,706911250,-2.2
365550,5500,5640,5420,5580,461135,2563228120,0.9
007700,97800,104000,97100,103000,100819,10165890900,2.49
114090,15700,15950,15600,15750,382944,6023301550,-1.56
078930,37350,37600,36950,36950,307782,11455721000,-2.51
006360,39950,41300,39650,40100,1022991,41223922350,-2.55
001250,2600,2795,2555,2640,8197534,21930804515,-0.75
007070,35550,35600,35000,35450,284943,10049957950,-1.25
078935,29950,30050,29700,29750,12165,362631250,-1.0
012630,11450,11600,11250,11400,676796,7718306600,-2.15
039570,11000,11150,10600,10900,65521,713223800,-2.68
089470,6840,7020,6730,6870,273394,1870497270,-2.41
294870,28200,29800,28100,29050,1025936,29655578800,0.35
011200,14600,15550,13900,14050,14998872,218815215900,-0.35
082740,7520,7650,7430,7480,483117,3637080510,-3.73
003560,1715,1845,1680,1685,15768167,27695989485,-1.17
175330,5490,5500,5380,5400,445423,2417317630,-2.35
234080,22550,23300,22150,23050,285604,6518619150,0.0
001060,31600,31700,31100,31350,112348,3519124600,-2.18
001067,55000,55000,53000,54700,750,40102600,-1.26
001065,36600,36600,36200,36200,418,15207950,-2.16
096760,5310,5400,5270,5310,209297,1112857210,-2.03
105560,41700,41750,40750,41100,2577844,106093050100,-3.07
002380,206500,211500,204000,206000,48940,10085354500,-2.6
009070,4155,4430,4150,4170,1518960,6555497755,-3.14
009440,5440,5500,5320,5420,170584,920370270,-1.99
119650,11000,11400,10650,10700,566563,6219594950,-6.14
092220,3000,3045,2935,2995,4342465,13025964565,-3.54
016380,11000,11050,10450,11050,249574,2697495600,-1.34
016385,112000,114500,111000,114000,184,20628000,0.0
001390,22900,23100,22500,22600,161799,3678217850,-2.38
001940,14600,14700,14250,14450,118857,1719038550,-1.03
025000,54700,54900,53800,53900,7585,411078100,-2.71
092230,56700,57200,56000,56500,9968,563402300,-0.88
000040,999,1000,969,970,1301662,1274095634,-3.48
044450,10550,10950,10500,10850,137745,1477700750,-0.46
030200,23800,23900,23600,23700,1595754,37870677750,-1.46
033780,82300,84200,81300,81400,2151663,177914028100,0.12
030210,3635,3695,3585,3615,662003,2403810525,-4.49
058850,2395,2430,2360,2385,509644,1216705640,-2.25
058860,2805,2840,2765,2790,227349,637025065,-2.62
093050,14950,15050,14500,14650,167698,2469520400,-3.62
