ticker,Open,High,Low,Close,Volume,Money,Change
095570,5720,5720,5420,5570,198246,1097634360,-2.62
006840,36350,36500,35550,35900,67125,2408190500,-1.1
027410,7120,7120,6890,7070,426424,2991015160,-0.28
282330,185500,188000,183000,183000,34562,6367441500,-2.92
138930,7930,8220,7880,7990,2825190,22817648820,0.76
001460,445500,450500,445500,448000,271,121550500,-0.88
001465,188500,194500,188500,193000,163,31345500,1.05
001040,113500,113500,110000,111000,170692,19036033000,-2.63
079160,31600,32200,30600,31250,1088577,34109824800,-2.65
00104K,92200,92200,90700,91500,6800,619529100,-0.97
000120,168500,169500,166500,167000,76675,12819219000,-1.76
011150,4835,4875,4780,4830,451671,2178015570,-0.1
011155,44600,44600,44150,44150,972,43055650,0.0
001045,67000,67000,65200,65400,3177,208961200,-1.8
097950,470000,480000,470000,474000,38118,18107507500,0.11
097955,220000,221500,217000,219500,5015,1099339000,0.0
000590,76100,77400,74100,74100,6857,514005000,-2.63
012030,1080,1115,1055,1100,3769093,4119806490,1.85
016610,7290,7350,7200,7290,258343,1879330910,0.14
005830,51500,52100,50800,51100,128707,6619152800,-1.54
000990,56100,58300,55200,57500,1909271,108810923700,1.59
000995,125000,126500,122500,126500,683,84942000,1.2
139130,9500,9790,9420,9590,884461,8531295560,1.8
001530,190000,190000,187000,189000,6237,1174326500,-0.53
000210,83600,83800,82700,83400,156086,12971746300,-0.48
001880,37100,38000,36750,38000,210638,7951172100,2.43
000215,49300,49300,48600,48700,5264,257048300,-1.22
375500,138000,141000,137500,139500,143666,20041420500,0.36
37550K,78000,78800,77500,78400,8264,645430800,0.13
004840,7920,8120,7880,7930,168039,1346877640,0.25
155660,6890,7040,6820,6990,118131,819354370,1.75
069730,6270,6360,6120,6340,79175,498348270,0.96
017940,57200,57200,55300,55800,35348,1975377200,-2.45
365550,7190,7190,6920,7170,394183,2781734800,0.99
383220,495500,513000,484500,485000,45115,22266287000,-2.41
007700,39200,39350,38800,39100,158808,6202125400,-0.26
114090,18650,18900,18400,18650,484793,9043678750,-1.32
078930,47600,47850,47150,47350,272492,12927170400,-1.46
006360,44500,45700,44250,44800,578364,26058555800,0.0
001250,3090,3095,3010,3070,1474527,4508183785,0.33
007070,38500,38500,37850,37850,488083,18584508650,-1.56
078935,39050,39150,38750,38900,3560,138509900,-0.64
012630,14000,14100,13700,13750,825764,11470619750,-1.79
039570,13250,15000,13250,13650,614788,8682334050,3.8
089470,6000,6080,5970,6070,99262,599322120,0.66
294870,29650,29950,29400,29800,447693,13325911750,0.51
011200,47100,47100,45300,45400,10709484,493350139100,-4.12
082740,10450,11000,10350,10600,745721,7968265550,0.0
003560,2425,2485,2350,2470,9059386,22102022010,5.11
175330,7670,7770,7620,7700,519569,4003625460,0.39
234080,18450,18550,18250,18300,86691,1592027450,-0.27
001060,29050,29250,28900,29050,35218,1022889900,-0.51
001067,72900,72900,70500,71100,909,64432600,-1.66
001065,49800,49800,48050,48100,2649,127951650,-2.43
096760,4630,4650,4610,4635,128921,596862940,-0.32
105560,58200,59000,57400,57600,1439388,83425823400,-1.2
002380,317000,324500,312500,314000,42108,13332618500,-1.88
009070,7700,7740,7620,7660,329079,2525756810,-0.52
009440,5020,5210,5000,5170,303536,1561221180,3.61
119650,7400,7640,7350,7640,89389,670214910,3.24
092220,2420,2525,2405,2505,3834272,9538918030,2.66
016380,19450,19900,19100,19800,333163,6537724450,1.8
016385,148000,148000,145500,145500,655,95659000,1.04
001390,29950,29950,29500,29600,103869,3076900250,-1.17
033180,3340,3440,3305,3370,1819996,6155708990,0.9
001940,19450,19800,19450,19700,22512,441158400,0.77
025000,66200,66300,64700,66200,7520,493626600,0.0
092230,72000,72700,71100,71100,4909,351120300,-1.25
000040,1200,1200,1175,1195,445565,528944695,-0.42
044450,12300,12350,12200,12300,123761,1517293400,0.0
030200,33600,33600,33000,33200,1240956,41313048900,-1.48
033780,83600,83900,83300,83600,487387,40754772900,-0.24
030210,6400,7120,6360,6810,6392617,43491695050,7.75
058850,3205,3275,3195,3260,637769,2064212255,1.24
058860,3250,3260,3200,3260,254400,822020425,0.31
093050,20700,20850,20250,20300,146379,2991351250,-2.64
003550,100500,101000,99700,99800,415150,41534867000,-2.16
034220,23950,23950,23250,23450,4038526,94533676400,-2.09
001120,30850,31000,30350,30700,220651,6757351100,-0.97
051900,1514000,1532000,1514000,1529000,26779,40822146000,0.53
051905,715000,722000,711000,722000,2793,2003264000,0.98
003555,73500,73500,72700,73000,25220,1839797400,-0.14
