ticker,Open,High,Low,Close,Volume,Money,Change
095570,5820,5890,5750,5830,143015,833076410,0.17
006840,23800,24100,23600,24000,12043,287083550,0.84
027410,5980,5990,5830,5950,356738,2104590890,-1.0
282330,156000,156000,151000,151000,35931,5500084500,-3.21
138930,8460,8530,8370,8520,1034506,8757839200,0.12
001460,435000,440000,435000,435000,72,31364000,-1.25
001465,172500,174000,172500,174000,24,4147000,0.29
001040,89700,90200,88600,88600,84522,7532676300,-1.23
079160,27500,27600,26650,26800,504602,13568448500,-2.55
00104K,75300,75300,74400,74800,6991,522874100,0.0
000120,137500,140000,136000,136000,27606,3791940000,-1.09
011150,3745,3750,3690,3725,66165,245559285,-0.53
011155,40250,40250,40100,40100,15,601950,-0.37
001045,59200,59200,58000,59000,1310,76350800,0.17
097950,366500,366500,359000,359000,48105,17331607500,-2.05
097955,189000,189000,182500,184000,3384,621260500,-1.08
000590,62600,62600,60700,60900,3131,191853500,-2.72
012030,1030,1035,1005,1020,541212,550410745,0.0
016610,6980,7010,6910,6980,88844,618093850,-0.29
005830,55900,56500,55500,55800,145324,8122449200,-1.59
000990,66900,68300,66200,67500,996883,67225264800,0.15
000995,105500,105500,101500,104500,117,12194500,1.46
139130,9690,9690,9570,9610,294635,2833025050,-0.93
001530,275000,291000,270000,288000,25529,7239387500,3.78
000210,61000,62100,60400,61500,116640,7142575800,0.99
001880,27750,27750,27150,27500,15909,436350050,-0.9
000215,38250,39000,37850,38200,4193,159396950,-0.65
375500,123500,124500,122000,123500,176833,21784779250,-0.4
37550K,74800,75500,74200,74300,4046,301613900,-0.54
004840,5320,5350,5150,5300,57354,298463150,-0.56
155660,5930,5930,5700,5840,79267,463211110,-1.85
069730,5120,5120,4975,5090,67215,337910010,-0.59
017940,49850,49850,48750,49350,17993,882197650,-1.0
365550,6520,6540,6460,6470,289554,1879321360,-0.77
383220,889000,903000,885000,898000,27928,24950951000,1.01
007700,43000,44550,42200,44500,158373,6949748950,3.01
114090,14200,14250,13900,14000,358783,5027615200,-1.75
078930,41100,41100,40300,40300,226420,9194276100,-2.3
006360,40350,40650,40050,40400,211611,8545333900,0.12
001250,2545,2550,2445,2510,300165,754630115,-1.57
