ticker,Open,High,Low,Close,Volume,Money,Change
095570,4450,4450,4340,4425,91892,404334910,-0.34
006840,29800,30050,29500,29750,48707,1451455700,-1.16
027410,6310,6450,6300,6380,375698,2383065990,0.79
282330,169000,169500,165500,166000,36678,6116938000,-1.78
138930,6850,6880,6730,6820,1941444,13220902010,-0.87
001460,359000,359000,342000,343500,1437,499044000,-3.65
001465,151000,154500,151000,153000,63,9602500,0.0
001040,92700,92900,91800,92400,38812,3576847100,-0.22
079160,29300,29500,28800,28950,334385,9720489400,-1.19
00104K,73000,73000,71800,73000,3178,230141200,0.0
000120,171000,174000,169500,174000,51633,8877090500,2.65
011150,4705,4765,4640,4760,1484288,7019150605,2.15
011155,37100,37100,36200,36900,995,39288450,0.0
001045,55100,55200,54100,54900,3507,191827200,-0.36
097950,424500,427500,419500,419500,34406,14529113000,-0.36
097955,192000,192500,189000,189000,4736,901338000,-0.53
000590,59800,60500,59200,59700,3555,211808200,0.0
012030,887,893,877,886,785474,692465899,-0.11
016610,5820,5830,5700,5750,186056,1067531130,-1.03
005830,45650,45700,45100,45300,170073,7717286700,-0.88
000990,58000,58200,56600,57100,581222,33240039100,-0.35
000995,104000,104000,103000,103500,376,38839500,0.49
139130,8960,8960,8720,8850,1314073,11565889680,-1.23
001530,182500,182500,177000,178500,18004,3232674000,-0.28
000210,84000,89200,82700,87800,674421,58681935900,2.45
000215,41100,45200,40700,42800,25660,1112750450,3.13
375500,121000,121500,119000,120500,342185,41127008000,1.26
37550K,73800,74700,72700,73700,9151,673799100,0.0
004840,6960,7080,6930,6960,6937,48333930,0.0
155660,5640,5640,5490,5610,89293,495373250,0.18
069730,5360,5420,5230,5250,156640,832054550,-2.05
017940,43050,43100,42650,42900,17177,735164850,0.35
365550,5860,5950,5830,5880,214089,1259808950,0.34
007700,141500,147500,139000,146000,89688,12996455500,3.18
114090,17100,17400,16750,17350,461122,7883863500,1.46
078930,39200,39300,38900,39250,182279,7132171350,0.9
006360,40800,41000,40400,40800,799870,32578475050,0.74
001250,2450,2450,2395,2420,407282,984713790,-1.22
007070,39100,39200,38800,39050,306873,11979886400,0.64
078935,31950,32000,31800,32000,4922,157220250,0.16
012630,11200,11350,11150,11300,419084,4711033300,1.35
039570,10100,10250,10050,10100,36860,372301900,-1.46
089470,6290,6310,6200,6250,70514,439868170,0.32
294870,28300,28750,28250,28500,537040,15306210400,2.52
011200,24800,27000,24550,26550,17226746,445804227400,8.59
082740,7850,8360,7820,8090,2655166,21685025310,3.06
003560,2120,2170,2080,2090,1911392,4055609105,-0.48
175330,6450,6450,6310,6440,496920,3174069690,-0.16
234080,20400,20400,20100,20150,62906,1271216050,-1.23
001060,30600,30650,30250,30400,46108,1403779650,-0.65
001067,62000,62000,60300,61800,230,14133900,-0.16
001065,32750,33350,32750,33150,330,10885750,1.22
096760,5230,5230,5140,5200,104547,542629840,-0.38
105560,49850,51600,49500,51400,2383071,121265647232,3.52
002380,201500,203500,200500,203000,14155,2859455000,0.74
009070,6890,6910,6740,6770,848235,5765618030,-0.73
009440,4510,4510,4380,4450,34028,151208740,-0.89
119650,8710,8740,8450,8500,198764,1693716960,-2.41
092220,2320,2340,2255,2260,1333796,3039085590,-2.38
016380,13150,13150,12700,12900,260958,3357468750,-1.15
016385,112000,112000,106500,109500,255,27592500,-1.35
001390,26000,26000,25450,25600,97327,2494066500,0.2
001940,15500,15750,15450,15750,20050,312077300,1.61
025000,60900,61600,60700,61600,4866,297848700,1.15
092230,57800,58000,57100,57700,8155,469930300,0.35
000040,1345,1360,1320,1345,1046423,1399767555,0.0
044450,10900,11500,10850,11250,421726,4733384350,3.69
030200,26600,26650,26300,26500,912508,24079636350,-0.19
033780,81900,81900,80500,80600,617283,49949136200,-1.47
030210,4730,4730,4580,4595,509694,2357733710,-1.61
058850,2830,2950,2820,2895,1170659,3366808765,3.21
058860,2845,2875,2840,2855,136638,390022750,0.53
093050,16750,16850,16400,16500,85558,1413773900,-1.49
003550,89000,89300,87500,88100,286294,25237272664,-0.45
034220,21900,22550,21650,22500,2738736,60594527900,3.45
001120,29100,29100,28500,28550,249218,7151748150,-1.55
051900,1518000,1528000,1501000,1503000,39621,59708839000,-0.99
051905,694000,696000,693000,693000,4271,2964512000,-0.14
003555,68300,68400,67000,67200,7918,534461100,-1.32
032640,12150,12150,12000,12050,1617018,19473117800,-0.82
011070,213000,214000,210000,211500,111425,23605044000,0.24
066570,154000,157000,152500,155000,962272,149045555500,1.31
066575,72000,72900,70700,72400,92064,6636328100,0.42
108670,74900,76500,74000,76100,50023,3783616100,1.6
108675,35400,36350,35200,36300,7947,286566900,2.4
037560,4665,4705,4625,4645,218216,1017810460,-0.75
051910,826000,828000,796000,805000,595899,480772201830,-3.01
051915,379000,380000,367500,373000,23927,8895240500,-1.32
079550,38700,38850,37600,37900,112663,4302190250,-1.94
006260,64200,64800,63500,64500,95438,6142276900,1.26
010120,59600,60000,58000,58100,126637,7386779500,-2.35
