ticker,Open,High,Low,Close,Volume,Money,Change
095570,4100,4240,3900,3980,200836,820837065,0.0
006840,31150,31200,29000,29600,179524,5361126450,-4.82
027410,5980,6030,5920,5990,472249,2821084570,1.53
282330,166500,171000,165000,167000,25929,4345397500,-0.6
138930,6270,6630,6270,6590,4057949,26439040950,5.27
001460,364000,372500,361000,363000,480,175244000,0.0
001465,160000,160000,157000,160000,95,15121000,0.0
001040,91800,91800,90100,90100,88511,8019271100,-1.53
079160,28500,28500,27550,27600,256894,7157990450,-1.43
00104K,71600,71600,69600,69900,11993,842887100,-1.83
000120,168000,170500,167000,168000,35081,5917173500,0.6
011150,4565,4630,4375,4375,831345,3739575060,0.34
011155,33400,34000,32900,32900,597,19883000,0.0
001045,53800,53800,52700,52700,3609,192025400,-1.31
097950,410500,410500,403500,405000,24412,9921925000,-1.22
097955,184000,185000,179000,179500,9169,1665636500,-1.91
000590,58700,59400,58600,58700,2330,137220100,0.0
012030,878,878,850,850,832409,718075986,-2.41
016610,5840,5870,5760,5810,131835,766658210,0.17
005830,43700,44500,43500,44250,287635,12718221450,1.72
000990,54400,54500,51200,51200,899757,47216047200,-4.48
000995,99000,99000,93500,93500,368,35359300,-1.89
139130,7570,7930,7560,7870,2349717,18414128630,4.65
001530,150000,150000,138000,138500,38801,5522244000,-5.78
000210,80000,80200,76000,77100,285828,22278062800,-1.53
000215,39700,40900,39200,39300,5553,220348300,-0.76
375500,110500,111000,107000,107000,244839,26719452000,-2.28
37550K,69000,69500,67800,68300,14574,1002443000,0.15
004840,7060,7060,6900,6900,20969,146197340,-1.85
155660,5370,5410,5220,5250,57734,306714650,-2.42
069730,5500,5600,5280,5290,321108,1742163020,-3.11
017940,40800,41650,40700,41150,20451,844076500,0.98
365550,5900,5960,5810,5880,670834,3971234485,0.68
007700,138500,139500,133500,135000,58819,7992807500,-2.17
114090,17300,17350,16750,16800,775820,13201561150,-2.61
078930,39100,40450,38850,39800,697194,27749865500,3.24
006360,36500,37400,36200,36350,576770,21204844000,0.97
001250,2295,2300,2255,2255,312436,708999605,-0.88
007070,37650,37750,37000,37200,273131,10199277500,-0.4
078935,31200,31700,31200,31650,11084,349971050,1.61
012630,10900,10950,10750,10800,282921,3067937850,-0.46
039570,9920,9920,9740,9810,21381,209221720,-1.11
089470,6160,6160,6000,6000,183864,1114161430,-1.8
294870,26050,26250,25700,25750,343909,8915563850,-0.19
011200,22200,22700,21750,22100,9040955,200136039850,0.68
082740,7150,7410,7010,7010,1121977,8074436630,-1.54
003560,1980,1995,1890,1900,2169432,4191238825,-3.55
175330,6040,6210,6030,6160,1031360,6341562810,2.33
234080,20750,20950,20350,20500,87820,1812194350,0.49
001060,29200,30850,28900,29200,125603,3754703750,0.0
001067,58100,58100,56800,56800,495,28271400,-2.07
001065,28800,28800,28600,28600,828,23778150,-0.52
096760,5000,5010,4905,4905,117054,581453645,-0.91
105560,48200,50400,47950,49950,5184062,255288518450,6.28
002380,202500,204000,200000,201500,26168,5285041500,0.25
009070,9920,11200,9720,10500,14891261,152766990600,12.18
009440,4275,4280,4185,4210,63514,268213700,-0.82
119650,8000,8050,7710,7710,160044,1259299880,-3.26
092220,2375,2400,2285,2290,1967843,4609144070,-3.38
016380,12500,13200,12450,12600,1004853,12935319700,2.44
016385,99300,100500,99300,100500,352,35044400,1.21
001390,25950,27000,25650,25650,274782,7215101500,-0.77
001940,15000,15200,14900,15050,24319,364414850,1.01
025000,61100,61400,58600,60300,9259,559188200,-1.15
092230,56400,57000,55900,56300,4345,244877200,0.72
000040,1350,1355,1280,1295,2172960,2835024060,-2.26
044450,11200,11550,10700,10700,374452,4142414100,-4.04
030200,26450,26500,26000,26100,1153675,30216073850,0.38
033780,80100,80200,79700,79800,340051,27189234000,0.13
030210,4320,4340,4110,4130,318943,1341434310,-3.39
058850,3035,3040,2845,2850,2212985,6522089745,-5.16
058860,2820,2860,2770,2790,299735,839310885,-0.89
093050,16000,16400,15900,15950,187645,3032592200,0.0
003550,91600,92500,90100,90300,316716,28797012900,-0.55
034220,22750,22800,22100,22100,1795500,40259533400,-1.78
001120,27200,27250,26750,26900,143746,3872619150,-0.37
051900,1530000,1545000,1511000,1515000,33518,51191189000,0.26
051905,704000,705000,699000,699000,1400,980632000,0.0
003555,66100,67100,65200,65500,14466,953890600,-0.76
032640,11850,11900,11700,11700,2265826,26679993800,0.0
011070,212000,217000,210000,210500,272992,58368347000,1.45
066570,149500,150000,142000,143000,1165677,169355755000,-3.7
066575,70200,70400,67100,67200,156635,10694141100,-3.45
