ticker,Open,High,Low,Close,Volume,Money,Change
095570,5910,6240,5910,6140,337801,2055359790,3.89
006840,32800,35000,32700,34700,187137,6390409300,5.47
027410,7120,7290,7080,7240,797516,5748524660,2.55
282330,169000,179500,168500,177000,122935,21591501500,6.63
138930,7910,8070,7800,8020,2289780,18224377350,1.78
001460,389500,392000,381500,390000,586,226175000,1.04
001465,169000,171000,169000,171000,642,109264500,2.09
001040,101500,107000,101000,106000,363095,38017194800,6.21
079160,26400,27500,26300,27350,866564,23465105900,4.99
00104K,82100,86100,81900,85400,18811,1581775200,5.3
000120,169000,174500,169000,172500,101583,17515023000,2.37
011150,4600,4635,4565,4625,283514,1308346205,1.2
011155,44750,47500,44250,46350,14925,694134200,7.79
001045,62100,64900,62100,64900,13362,854653300,4.85
097950,430000,441000,427000,435000,154887,67492927500,1.87
097955,209000,217000,207000,215000,35530,7588773500,4.88
000590,83000,83000,81400,82000,15029,1231989400,-0.73
012030,922,940,920,939,941586,878163225,2.07
016610,7430,7720,7410,7660,379188,2900901880,3.37
005830,50500,50800,50000,50600,158956,8030881700,0.2
000990,55800,59100,55800,59000,1094299,62918243800,5.92
000995,130500,130500,127500,128000,3423,441123500,1.99
139130,9140,9270,8980,9200,1243894,11347101940,0.55
001530,183500,185000,182000,183500,9738,1785778000,0.27
000210,103500,104500,101000,102500,253207,26084583500,0.99
001880,37000,37350,36450,37050,190036,7016178700,2.21
000215,60500,61400,59000,60800,28289,1706492500,4.11
375500,141500,143500,140500,141000,258795,36577700000,0.0
37550K,80300,81200,80000,80500,23189,1864820800,0.88
004840,7140,7320,7120,7210,54018,389796020,-0.14
155660,7640,8180,7450,8180,524148,4133855890,6.51
069730,6370,6520,6340,6520,179949,1155616620,2.19
017940,48300,49600,48250,49500,35747,1759121100,2.59
365550,6630,6690,6600,6670,404156,2686689690,0.91
007700,0,0,0,180000,0,0,0.0
114090,16250,16850,16250,16700,914106,15277509000,2.77
078930,46850,49600,46650,49300,1258898,60652207500,5.57
006360,46300,46300,45550,46100,579507,26660330950,0.99
001250,2880,2960,2865,2880,1409667,4088980600,0.7
007070,36650,37400,36550,37300,756291,28133710150,2.9
078935,37200,42750,37200,39150,102033,4069790350,5.38
012630,13350,14700,13200,14600,5240652,74585148600,12.74
039570,11000,12000,11000,11950,474417,5544672900,8.64
089470,6110,6220,6050,6170,256119,1578432750,1.65
294870,29750,30200,29550,29900,1111900,33240980450,1.7
011200,42900,44750,41250,44200,17701914,764129208100,3.76
082740,11050,11150,10500,11000,1645914,17757602000,-0.45
003560,2385,2665,2380,2665,12698487,31965512220,13.89
175330,7550,7700,7480,7690,574799,4375013710,1.85
234080,18800,19150,18600,19100,118265,2228890550,1.6
001060,28550,29200,28550,29100,83373,2416909250,2.46
001067,75700,77700,75700,77700,4404,337130900,3.88
001065,44450,47000,44450,47000,6148,284021050,5.74
096760,4905,4910,4800,4865,114297,556193840,0.21
105560,58900,59500,58000,59500,1609236,94950058140,2.06
002380,318000,342500,316500,341000,77202,25473135500,7.4
009070,8550,8910,8450,8760,3521766,30698242390,2.1
009440,4645,4730,4645,4690,55433,260082160,1.08
119650,7880,7880,7750,7850,93961,733270070,0.38
092220,2105,2125,2090,2100,676013,1421052260,0.24
016380,21000,21500,20750,21000,944695,19932746600,3.19
016385,170000,214500,170000,182000,15581,3066874000,10.3
001390,29550,30250,29450,29700,141429,4216794750,1.37
033180,3660,3805,3410,3785,5665059,21100399160,4.41
001940,20450,20450,19700,20200,70648,1415400200,-0.98
025000,73200,76000,73200,74400,16756,1251943800,2.62
092230,72700,81700,72200,80000,169472,13322775600,14.61
000040,1265,1285,1225,1240,840286,1045071745,-0.8
044450,12850,12900,12500,12600,252487,3207155450,-1.56
030200,29450,29600,29300,29450,970792,28625133250,0.34
033780,84000,84200,83700,83800,542184,45515604800,-0.12
030210,5940,6190,5940,6090,972635,5934059800,2.7
058850,3180,3235,3140,3200,1810671,5776467900,0.47
058860,3030,3130,3010,3085,1696374,5214038990,3.18
093050,18750,19750,18700,19500,355008,6882668250,4.56
003550,0,0,0,126500,0,0,0.0
034220,24950,24950,24450,24650,2821269,69487958700,-0.2
001120,35700,36150,35100,35700,371524,13218772850,0.56
051900,1577000,1593000,1562000,1593000,26962,42759947000,1.4
051905,740000,740000,726000,740000,7867,5779674000,0.0
003555,0,0,0,99500,0,0,0.0
032640,14050,14150,13850,14050,2467544,34556898900,0.0
011070,202500,204500,201000,201000,149281,30167078000,0.0
066570,154500,155000,153000,153500,1183390,182094598500,0.33
066575,73300,73300,72500,73100,136908,9987095900,0.14
108670,98100,103500,97800,103000,263021,26739296500,6.4
108675,46700,51900,46700,50000,103869,5176749600,7.76
037560,5060,5250,4995,5120,2177405,11214949000,2.4
051910,930000,931000,908000,912000,214715,196961789500,-0.76
051915,439000,439000,433500,438000,18472,8067175500,0.69
079550,41400,41400,40000,40200,188785,7611484550,-1.95
006260,73400,75800,73000,74300,421121,31400488800,2.77
010120,57300,57900,57000,57800,94528,5442344600,1.23
000680,2850,2945,2835,2915,94776,275042000,2.46
229640,8180,8330,8180,8250,367694,3038728690,0.98
023150,10400,10450,10150,10250,60229,620178050,-0.97
035420,362500,364000,360000,362000,572111,206997102000,0.28
181710,72100,72500,71800,72300,57785,4166391900,0.7
005940,13300,13700,13300,13450,2097986,28418507750,1.89
005945,11550,11900,11550,11850,248923,2939678850,3.04
338100,4600,4615,4585,4610,73354,337529090,0.88
034310,19200,19200,18750,19050,45312,858307150,-0.26
008260,6130,6600,6050,6340,7152558,45351593670,2.26
004250,4440,4510,4430,4480,159136,713017985,1.36
004255,2910,3000,2885,2990,86327,257694145,2.57
010060,122000,122500,120000,122500,193143,23450704000,1.24
005490,400000,413500,399000,407000,643587,262477295500,2.26
010950,94900,97900,94800,96500,785237,75848865200,2.22
010955,54000,56000,54000,55900,62504,3477689900,3.71
034120,29850,30150,29600,29950,224176,6715412500,-0.33
101060,2060,2085,2040,2060,1421381,2925569290,0.24
005090,44900,44900,43900,44550,73076,3248642750,-0.67
001380,4195,4195,4095,4135,432858,1788420095,0.0
004060,772,781,765,776,1059156,820164867,1.44
002360,1305,1350,1285,1330,30028936,39715345320,1.14
009160,4675,4720,4555,4660,283965,1315645615,0.11
123700,5600,5690,5400,5690,662760,3672188420,0.53
025530,4440,4470,4315,4435,277767,1222094535,0.57
034730,288000,291500,284500,289500,254561,73436054500,2.48
011790,145000,147500,142000,143000,375281,54404700500,0.35
018670,105500,105500,104000,105000,9375,980276000,0.0
001740,5450,5620,5440,5580,2042588,11354866280,2.95
001745,136000,140500,133500,135000,1727,235742500,0.0
006120,56200,57600,56200,57400,59852,3423901300,2.87
006125,43800,46000,43800,45200,22370,1007973150,3.67
210980,37600,37900,37350,37850,51007,1919357450,0.93
068400,12100,12550,12100,12500,503819,6216656850,4.6
302440,160500,162500,159000,161500,472799,76051999500,0.62
326030,108500,110000,107500,109500,212041,23060626500,1.39
03473K,267000,270500,266000,267500,5601,1501309500,1.33
096770,288000,290500,277000,279000,1130140,320451890500,-1.59
096775,197000,198500,193000,196000,26022,5091165500,0.51
001510,1020,1075,1015,1055,24483667,25764175745,4.46
001515,5630,5960,5630,5960,116002,687587350,5.86
285130,266000,277500,263500,273500,235802,63970408000,7.05
28513K,128500,131000,126000,129000,44143,5681909000,6.61
017670,311000,318500,311000,318500,267049,84270132500,2.08
000660,131000,131000,128500,130000,3067077,398135275000,0.39
064960,60700,62200,60100,62000,74488,4582451700,3.16
100840,18900,19050,18850,19000,40208,762736300,0.8
003570,8680,8690,8410,8490,91388,777656060,-0.93
036530,19000,19400,19000,19300,33275,639972700,1.58
005610,77100,83900,77100,81100,166771,13523252100,5.46
011810,10600,10950,10050,10900,684782,7182525650,2.35
077970,16050,16450,14450,15150,550080,8315871300,-4.11
071970,9300,9390,8790,9390,3041138,27720342470,0.75
002820,7500,7500,7240,7300,50307,367357080,-0.14
084870,2040,2090,2035,2040,170413,351167435,0.25
002710,5650,5830,5410,5450,2172080,12180123310,-2.85
002900,1715,1745,1705,1730,1963859,3383967020,1.17
024070,4660,4750,4570,4645,299895,1392085050,0.22
037270,5750,5900,5720,5840,411202,2387364580,2.28
000500,28300,29300,28200,29200,104381,3025239700,4.85
000860,32250,32300,31250,31900,47767,1522610000,1.27
035250,25600,26300,25550,26000,1481519,38567738100,1.76
011420,1995,2095,1990,2030,286982,583181525,1.75
002100,16050,16300,15700,15800,339368,5452704650,-0.63
009450,59100,59300,57900,58600,75134,4387235700,-0.34
267290,26500,26600,24250,24250,109274,2716768100,-6.55
012320,46500,48350,46100,46700,15617,740245150,1.41
000050,13600,14450,13600,14300,133113,1893194500,5.15
214390,13350,13950,13300,13700,247343,3378700550,2.62
012610,7130,7190,7050,7180,275521,1961627160,0.98
009140,30250,31700,30200,31000,10495,325593250,2.65
013580,36000,36250,35450,35800,131232,4697642450,0.42
012200,4525,4615,4480,4565,226308,1031489445,1.44
012205,8750,8750,8470,8580,39438,338268170,1.3
002140,4710,4740,4635,4665,410167,1925414290,-1.06
010130,459500,479500,458500,474000,119166,56187840000,4.06
002240,28200,29900,27800,29400,214947,6250253300,3.7
009290,9080,9220,9040,9200,322546,2952856140,1.55
017040,2870,2915,2800,2810,1661619,4718446995,-1.92
017900,2405,2485,2395,2480,450383,1105952245,3.33
037710,176000,184500,176000,184500,6110,1103689500,5.13
030610,8900,9250,8870,9150,430685,3929037320,3.39
339770,19850,20050,19650,19950,107326,2130766250,1.27
007690,81200,81200,76400,77500,171708,13390063200,-5.14
005320,3915,4020,3910,3950,486815,1927427570,1.15
001140,2000,2040,1995,2015,739599,1489124255,-1.23
002720,7350,7520,7350,7520,120919,901581800,2.04
083420,13400,13450,12900,13050,191127,2506449650,-1.51
014530,5700,5780,5520,5780,1474960,8320115650,2.3
014280,6750,6870,6660,6760,151997,1027901630,0.15
014285,15550,16000,15250,15250,33988,533491100,-0.33
008870,79700,82800,79000,80400,10707,862804600,1.26
001570,5060,5220,5060,5180,191093,984016870,2.37
002990,10600,10700,10450,10600,371821,3929118200,0.0
002995,38750,55000,38750,47950,86820,4262867950,0.95
011780,280000,280000,272000,277500,647905,178505510500,-1.25
011785,149000,154000,141500,152000,225999,33290687500,3.75
214330,2510,2545,2495,2535,3150507,7951590880,0.4
001210,2820,2820,2755,2795,68564,190874475,0.36
073240,4125,4535,4110,4480,2666990,11747449430,8.61
092440,5300,5340,5210,5340,153156,812286360,1.33
000270,81300,83200,81100,83000,2906539,239650917300,2.85
024110,10250,10400,10050,10300,3264857,33498588550,0.98
013700,2610,2660,2550,2625,850600,2216530355,1.55
004540,6870,7550,6740,6950,12473634,90159085610,5.95
004545,45000,50400,45000,50400,71072,3472419100,29.9
001260,18050,18750,17750,18750,1173017,21386534650,3.31
008350,3685,3935,3670,3820,6541284,25244816815,4.8
008355,44000,48350,44000,45400,23502,1098849450,5.83
004270,3980,3980,3910,3920,319432,1254622200,-0.25
003920,376500,386500,368000,371000,18689,7044392000,-0.4
003925,182500,184000,175000,176500,2646,475398500,-0.28
025860,10200,10750,10150,10250,1340603,14004029700,1.49
005720,5070,5160,5040,5140,71315,365100080,1.78
005725,3850,3850,3710,3775,36504,137987585,-1.95
002350,8460,8840,8450,8780,371762,3223903710,4.15
002355,3710,3740,3650,3725,21921,81471545,4.34
003580,13150,13900,12700,13700,3312021,44078274250,4.18
251270,132500,134500,131000,133000,223887,29770089000,1.92
090350,15150,15550,14450,14650,2073739,31084980100,-3.93
090355,67000,80000,57900,62500,219660,14534515400,-3.85
000320,16800,17050,15550,15850,661099,10772068850,-5.65
000325,130000,153000,108000,110000,96004,11945787900,-12.0
006280,381000,390000,377500,384000,165813,63487578000,2.95
005250,38400,40200,38050,40200,796143,31256164000,6.91
005257,107000,107000,101000,105000,6041,631169500,6.6
004370,292000,299500,292000,296000,97700,29038286500,1.72
072710,81300,83500,81200,82700,19361,1594438600,2.35
058730,5600,5610,5490,5570,164322,913077330,0.54
023590,27200,28300,27100,27950,561052,15716326300,4.88
019680,4560,4605,4555,4590,248087,1137213640,1.1
019685,3385,3495,3315,3445,209603,717091050,1.77
006370,11100,11400,10950,11050,5266,58551950,-0.45
008060,7380,7490,7350,7470,318880,2374528250,1.91
00806K,12600,13200,12400,12450,130978,1681183400,3.32
353200,15250,15600,15200,15500,930088,14348476950,2.31
35320K,14750,16250,14350,15850,912904,14284476200,11.23
000490,11350,11500,11100,11350,220805,2499308750,0.44
008110,8860,8890,8650,8790,34132,299845460,-0.68
005750,7700,7700,7530,7680,87012,662452290,0.52
006570,4150,4220,4150,4190,40112,168006045,1.33
001680,27850,28650,27700,28400,897814,25467113550,3.27
001685,22900,25550,22850,23350,143848,3463299350,3.32
084690,11700,12350,11700,12050,629963,7592758600,3.88
084695,19300,19500,18450,18750,85310,1608760750,-4.82
128820,4855,4950,4855,4950,180929,887792625,2.17
117580,5710,5790,5710,5790,49277,284134800,1.58
016710,35500,35700,34500,34650,6286,217857750,0.29
003540,19550,20000,19400,19800,176695,3496115050,2.59
003547,16050,16650,16050,16550,43378,713313600,3.44
003545,16350,16850,16350,16850,175327,2936642050,3.06
009190,4715,4720,4590,4600,742066,3452191090,-0.33
014160,2720,2765,2705,2765,1204712,3308184280,1.47
047040,7480,7590,7430,7510,3102492,23321322360,0.67
009320,2535,2535,2490,2500,222737,558768105,-0.79
042660,38150,39900,37350,39600,1487804,57847200200,6.31
003090,34500,36750,34450,36350,503994,18033046350,6.29
069620,145000,151500,143500,150500,163718,24399934000,4.88
000430,4330,4370,4325,4355,147517,641761190,0.58
006340,1605,1625,1590,1590,1627500,2609329380,-0.63
006345,3500,3780,3450,3490,144548,520766795,1.31
003220,17300,17350,17050,17200,50528,867785350,0.0
024890,2895,2910,2835,2905,568716,1634468655,1.75
002880,1205,1210,1175,1200,1693141,2020508995,0.0
000300,1235,1290,1210,1270,12614425,15811087725,1.6
012800,2785,2935,2720,2785,34121131,96878867485,4.31
015230,10200,10200,9800,9880,414823,4139362030,-3.61
001070,43900,44000,43500,43900,5194,227370200,0.0
006650,310000,310500,303500,307000,76544,23423142000,-0.32
001440,1215,1300,1210,1285,50543701,64319376590,6.2
084010,22200,22650,22000,22050,423078,9442212450,0.68
001790,3725,3775,3670,3670,832840,3085567775,-0.41
001795,6980,7150,6440,6480,1077723,7261636130,-7.16
001130,192500,198500,187500,189500,80337,15474328000,0.26
003490,28150,29850,28000,29750,10012006,291605185100,6.63
003495,40900,43100,40900,42300,75748,3189835300,3.55
005880,3580,3595,3435,3535,5163359,18142274850,-0.7
003830,140000,141000,139000,141000,1316,183625000,1.81
016090,2700,2815,2695,2785,1899810,5251626395,4.31
069460,2765,2775,2705,2730,591472,1616546735,-1.27
192080,64000,64500,63100,63900,87251,5566150400,0.95
012510,84400,86000,83800,86000,176819,14930164400,2.5
004830,22900,23250,22600,23100,532849,12213572700,1.99
004835,48500,52500,47700,48650,390560,19434450900,1.35
024900,3570,3585,3490,3550,250188,884060210,-1.11
145720,63000,63200,62000,62400,31005,1933543100,-0.95
002150,9650,9650,9450,9500,188565,1792708130,-0.52
001230,25150,26050,24800,25700,4248285,108660794650,5.33
023450,52500,52500,51900,52100,1690,87958300,-0.76
004140,7000,7120,6800,7020,2266679,15681791320,1.3
007590,7500,8070,7490,8050,354021,2781018380,7.76
005960,13350,13600,13250,13450,264159,3550844600,1.89
005965,79800,79800,71500,79800,57729,4515900100,29.97
026960,31000,32000,31000,31800,203700,6453518150,2.75
002210,11800,12200,11650,11850,268408,3200237550,1.28
102260,6410,6520,6390,6520,304793,1972678910,0.93
000640,126000,131000,125000,130500,74144,9594393000,5.67
170900,85000,85900,84300,85000,43375,3697727000,0.71
028100,22000,22450,21500,22050,1062161,23370277450,-0.68
282690,12800,13750,12750,13250,128217,1695989950,3.92
001520,1470,1475,1455,1475,1060005,1556709990,1.37
001527,28000,29300,28000,29300,60609,1754918500,29.93
001529,57300,57300,57300,57300,8354,478684200,29.93
084670,24100,24150,23900,24100,12286,295586950,0.21
082640,5370,5380,5240,5320,444614,2358293970,0.0
001525,11800,14450,11800,14450,165697,2279053700,29.6
008970,1730,1735,1680,1700,4750851,8082039070,-1.16
092780,5790,5800,5690,5740,76474,437792680,-0.52
049770,223000,228000,220500,226500,18700,4191376000,1.57
018500,1155,1215,1140,1215,2429002,2887827060,5.65
006040,286500,296000,286500,294000,8797,2581400500,1.55
030720,9180,9180,9070,9110,46501,424666560,0.44
014820,45300,46350,44750,46100,47276,2161545950,1.77
014825,41400,51800,40300,44100,45026,2149577000,10.39
163560,10350,10400,10150,10300,79169,811193300,0.0
004890,96500,98600,96000,96800,3037,293726600,0.1
