ticker,Open,High,Low,Close,Volume,Money,Change
095570,6040,6100,5960,6070,72992,441012450,0.33
006840,28450,28450,27450,27750,31327,870335450,-2.46
027410,6480,6540,6410,6450,293676,1900681810,0.31
282330,172000,174000,170000,174000,20891,3607281500,1.46
138930,7850,7910,7770,7840,1398602,10949903130,0.13
001460,399000,449000,399000,415500,4294,1818300500,4.01
001465,177000,181000,177000,179000,267,47736500,1.13
001040,105000,105500,103000,105000,108481,11324293000,1.45
079160,30200,30900,30100,30800,421218,12899116750,1.32
00104K,85500,86000,84700,85300,28849,2457071300,0.47
000120,170000,170000,167500,169000,46566,7846067500,-0.29
011150,4585,4625,4580,4600,208751,958912845,-0.22
011155,41800,41800,41150,41500,145,6014350,-0.72
001045,64700,64700,64000,64500,913,58630700,-0.31
097950,492000,492000,458500,462500,223772,104221805000,-5.52
097955,219000,219000,210500,212500,12259,2607458000,-2.07
000590,67500,67900,66500,67300,1847,123780400,-0.3
012030,1110,1140,1110,1125,1133373,1275036150,0.9
016610,6940,6980,6800,6850,133276,916621710,-1.3
005830,58000,58300,56600,57100,68174,3904054700,-1.21
000990,65700,66900,65100,66000,717096,47320773300,-0.3
000995,115500,115500,113000,114000,286,32597000,-0.87
139130,9290,9330,9150,9290,395366,3651079850,0.22
001530,333000,345500,330000,336500,42417,14348899000,1.36
000210,75300,75500,74000,74400,141751,10561106600,-1.2
001880,32600,33250,32350,33150,38014,1240681000,1.07
000215,44950,44950,44200,44450,2862,127353800,-0.89
375500,142500,142500,139000,140000,146465,20540144500,-1.75
37550K,79600,80000,78600,79200,9496,750403400,-0.63
004840,7490,7560,7300,7530,28127,207884970,0.53
155660,6340,6450,6260,6380,58231,369837480,-0.31
069730,6200,6220,6090,6150,53662,330335570,-0.81
017940,55800,56200,55400,55800,11511,641589200,0.0
365550,6940,6960,6810,6900,297119,2041104470,0.29
383220,640000,640000,614000,624000,25986,16227345000,-1.58
007700,36800,36900,36400,36400,41874,1532119700,-1.22
114090,16250,16300,16050,16200,236862,3826205650,-0.92
078930,43100,43250,42300,42400,212447,9048973400,-0.7
006360,42600,42750,41850,42050,521260,21979802000,-1.29
001250,2910,2910,2810,2840,392017,1114619740,-1.9
007070,34500,34550,34200,34400,286520,9831519250,-0.15
078935,36400,36450,36150,36300,1722,62374250,0.0
012630,12050,12100,11800,11850,367986,4368554150,-1.66
039570,13800,13800,13150,13150,88555,1182129750,-4.36
089470,5920,5920,5780,5780,99070,577127210,-2.36
294870,30000,30150,29600,29700,345195,10276598550,-1.66
011200,39650,39750,38650,38800,2936459,114398241050,-2.14
082740,8060,8080,7750,7850,780031,6120643560,-3.09
003560,1795,1815,1730,1800,1822884,3194921195,0.56
175330,7700,7720,7570,7680,434719,3323326980,0.0
234080,18350,18700,18250,18550,42938,799143050,0.27
001060,28800,29000,28700,28900,42649,1229222650,-0.17
001067,57200,57200,56400,57000,1684,95568600,-1.38
001065,38100,38500,37550,38250,303,11465900,0.39
096760,4385,4415,4385,4395,64897,285508410,-0.23
105560,53200,53200,52100,52300,1162055,60844877100,-1.32
002380,326000,327500,319500,323000,34353,11077535500,-0.15
344820,70400,70400,69200,69900,71959,5010982600,0.14
009070,7690,7700,7430,7470,315135,2372616860,-2.86
009440,6170,6300,6010,6140,198174,1213479550,0.0
119650,8450,8990,8440,8520,452921,3930554070,0.83
092220,2460,2485,2395,2400,1206246,2923470470,-2.83
016380,16300,16500,16200,16350,148469,2418475500,0.31
016385,123500,123500,120500,123000,116,14106000,0.82
001390,36600,36750,35800,36050,124157,4479539350,-1.5
033180,3255,3280,3215,3230,925347,2988438105,-0.92
001940,19900,20150,19500,19950,36886,728053100,-0.99
025000,64000,64900,64000,64600,5514,355321700,0.94
092230,68000,68200,67700,67800,1931,130941800,-0.15
000040,1200,1205,1185,1195,543534,647809910,-0.42
044450,11600,11600,11400,11500,94927,1088479550,-0.86
030200,33650,33700,33150,33400,787255,26291664350,-0.74
033780,81600,81700,81400,81400,358115,29186534800,-0.37
030210,7680,7680,7370,7460,618027,4630166410,-2.86
058850,3120,3125,3025,3060,479943,1469735205,-1.92
058860,2910,2910,2855,2870,80011,229446445,-1.37
093050,17750,17850,17400,17500,93483,1639013700,-1.41
003550,95000,95300,93900,94400,166997,15769727500,-0.42
034220,22000,22150,21800,22150,1774121,39021512500,0.91
051900,1460000,1460000,1431000,1433000,43218,62141628500,-1.31
051905,682000,684000,671000,671000,3348,2257366000,-1.18
003555,72400,72500,71300,71700,14137,1013826000,-0.97
032640,14600,14650,14500,14600,876185,12773252400,0.0
011070,220500,221000,215500,217000,141514,30718384500,-1.36
066570,162000,162000,157000,157500,859174,135740274500,-2.17
066575,76000,76000,73700,73800,97017,7216946100,-2.12
037560,8050,8780,7940,8280,10672354,90349088960,1.47
051910,852000,855000,840000,852000,200490,170348258000,0.71
051915,384500,385500,382000,384000,12046,4619467000,0.13
079550,43300,43700,42150,43200,97516,4184298650,0.12
006260,70000,71000,69500,70900,91748,6448923600,1.14
010120,65500,66200,64800,65800,152454,10010655600,0.15
000680,4150,4200,4020,4030,124472,506724995,-2.89
229640,8790,8880,8620,8660,164180,1425622810,-1.37
001120,29400,29650,29000,29050,137895,4021364150,-1.02
108670,92800,92900,91200,91400,55594,5094174800,-1.3
108675,40950,41400,40000,40500,4221,170406900,-1.1
383800,10600,10600,10450,10550,272542,2864984450,-0.47
38380K,17450,17450,17250,17400,4580,79409100,-0.29
023150,10300,10450,10150,10350,50974,525292600,0.0
035420,446000,453500,442500,446500,461940,206311712500,-0.22
181710,77200,77400,76000,76100,44422,3394176400,-1.42
005940,12900,12900,12750,12850,349434,4485376150,0.0
005945,11700,11700,11600,11700,69437,810492750,0.0
338100,4945,4945,4925,4940,36262,178977370,0.2
034310,18750,19000,18500,18650,55334,1029864700,-0.53
008260,4825,4865,4660,4710,252084,1196830885,-3.19
004250,6260,6290,5970,6020,1462734,8914037440,-5.64
004255,3405,3405,3330,3330,20487,68779315,-2.77
010060,114000,114500,112000,112500,184095,20713526000,-1.32
178920,59300,60200,56600,57800,722705,42198805300,1.05
005490,340000,342000,336500,337500,263360,89085372000,0.0
