ticker,Open,High,Low,Close,Volume,Money,Change
095570,5550,5620,5480,5530,43131,238446790,-1.25
006840,25650,25650,24850,25150,23170,579402850,-1.95
027410,5870,5940,5780,5810,515461,3004203980,-2.35
282330,169000,169000,163500,167500,18114,3016092000,0.3
138930,8410,8550,8400,8490,1148055,9746862050,0.0
001460,438500,440000,431500,438500,271,118037000,0.0
001465,174000,174000,171000,174000,453,78130500,-0.29
001040,96300,97200,95900,96000,47187,4545537200,-1.34
079160,29950,30100,29000,29100,460187,13455392750,-3.0
00104K,81200,81200,79800,80500,10156,813797200,-0.74
000120,138000,140500,138000,138500,33784,4679872000,-1.77
011150,3760,3795,3675,3705,140872,524400940,-2.37
011155,39850,39850,39800,39800,25,995450,-0.13
001045,60300,60300,59500,59700,896,53454600,-1.0
097950,373500,374000,364000,366000,50545,18582654500,-2.27
097955,191000,191000,185500,188000,4962,927681000,-1.31
000590,62800,62800,61000,61000,1612,99506300,-2.87
012030,1010,1015,992,998,959391,958753257,-1.19
016610,6960,6980,6710,6870,89117,607802190,-1.29
005830,57600,58700,57500,57900,108850,6316140100,-0.86
000990,60000,61500,59500,59600,698574,42216128700,-1.16
000995,99900,99900,99500,99800,186,18564300,-0.1
139130,9760,9810,9710,9770,322680,3152378650,0.21
001530,284000,284000,270000,272000,11916,3258284000,-4.39
000210,64300,64900,63700,64200,80956,5189482000,-1.68
001880,28900,28900,28300,28300,16817,480076850,-2.08
000215,40200,40200,39200,39600,6562,259923900,-1.98
375500,131500,132500,128000,129500,130753,16923883500,-2.26
37550K,76500,77000,75500,75800,5797,440157600,-1.04
004840,5470,5470,5350,5370,18608,100408510,-2.19
155660,5730,5900,5650,5680,118348,681208690,-1.9
069730,5360,5450,5210,5220,92196,490887090,-2.61
017940,51500,51600,49650,50000,27022,1356437950,-3.29
365550,6600,6650,6450,6470,153306,1000946740,-0.46
383220,964000,965000,905000,936000,48315,44969855000,-3.41
007700,45050,45800,42400,43000,318420,13979557950,-5.7
114090,16100,16150,15700,15850,269203,4257181250,-2.46
078930,44000,44250,43150,43350,163836,7147388150,-1.59
006360,41700,41800,40450,41150,558566,22848496550,-1.79
001250,2580,2580,2520,2520,512340,1301770170,-2.7
007070,33100,33100,32500,32600,181162,5918248400,-1.51
078935,37300,37300,36950,37000,5055,187381200,-0.4
012630,10150,10200,10050,10100,194124,1960571850,-0.98
039570,11400,11550,11150,11250,20877,234806300,-1.32
