ticker,Open,High,Low,Close,Volume,Money,Change
095570,4800,4800,4670,4780,134583,638594250,1.38
006840,26800,26800,25700,26200,92918,2420138950,-1.69
027410,7270,7380,7250,7270,747645,5458616080,-0.68
282330,159000,160500,158500,159000,15080,2397434500,-0.31
138930,6570,6660,6510,6630,928017,6108778250,0.91
001460,365500,373500,365500,370000,741,274615000,1.37
001465,158000,158500,157500,157500,499,78801000,0.64
001040,92500,92700,92000,92500,41792,3859039700,-0.54
079160,27000,27450,26750,27250,203425,5518161300,0.0
00104K,73800,73900,72700,73700,3526,257924000,-0.14
000120,181500,182000,179500,180500,29617,5344949000,-0.82
011150,4650,4680,4570,4645,331830,1530093480,-0.11
011155,36500,36500,36200,36400,248,9024200,0.0
001045,57000,57400,57000,57300,3439,196337300,0.53
097950,412000,413000,407500,410000,28271,11573596000,-0.36
097955,189500,190000,186500,188000,4988,937349000,-0.79
000590,64100,65800,63700,65500,6041,392546900,2.18
012030,873,881,870,880,657063,575781938,1.03
016610,6120,6360,6050,6290,299655,1872945070,2.95
005830,46500,46550,45900,46550,87018,4016178350,0.11
000990,58200,58500,57300,57800,673839,39048433000,0.52
000995,104000,109000,103000,108000,1065,114719000,5.37
139130,8140,8220,8070,8180,251663,2053854250,0.37
001530,168000,169500,164500,166500,10423,1734960500,-1.77
000210,84700,85800,83700,84800,143889,12167752600,0.59
000215,43000,44100,42300,42750,12038,513648150,-0.35
375500,120500,122000,120000,120500,193731,23433122500,0.42
37550K,73300,73800,72800,73200,8377,612735300,0.41
004840,6700,6720,6490,6540,85287,558180230,-2.39
155660,5870,6050,5790,6020,284379,1698507510,2.73
069730,5580,5850,5540,5850,608521,3482067580,5.6
017940,43350,43950,43100,43900,30263,1319294250,1.74
365550,6140,6140,6060,6110,155659,949440040,0.33
007700,134500,136500,131000,136000,75566,10101589000,1.87
114090,16150,16300,16000,16300,143350,2312746400,0.62
078930,39000,39050,38750,38900,208245,8091650000,-0.89
006360,41800,42800,41550,42300,1303449,55028547300,1.08
001250,2410,2425,2370,2415,410652,988176490,0.42
007070,37600,37650,37100,37200,200595,7468403000,-1.06
078935,32750,32800,32550,32700,6537,213761750,-0.15
012630,11350,11900,11350,11800,1239153,14486016450,3.96
039570,10000,10100,9990,10100,24356,244621840,1.0
089470,6390,6390,6250,6300,127233,803003870,-1.41
294870,28650,29400,28500,29350,483675,14092381650,2.26
011200,28050,29000,27400,28750,9383774,266000713500,2.5
082740,9390,9560,9240,9400,1142884,10775425810,0.11
003560,2015,2530,1960,2310,39390448,92763239325,14.64
175330,6390,6390,6340,6360,157055,998447330,0.0
234080,18800,19150,18500,18900,159266,3000990900,0.27
001060,29550,29700,29400,29500,37199,1097462100,-0.67
001067,65600,65600,64400,64700,378,24742000,0.15
001065,32950,32950,32750,32750,1035,34102800,0.0
096760,4715,4765,4695,4755,134648,638063390,0.85
105560,53600,54800,53300,54600,1213660,65509922300,1.3
002380,229500,232500,226500,232500,35722,8222466500,1.53
009070,6360,6370,6190,6200,599752,3731580470,-2.52
009440,4640,4640,4535,4565,53050,242478400,-0.98
119650,9220,9220,8660,8920,294831,2612284000,-2.94
092220,2360,2445,2335,2405,3349018,8010011610,2.78
016380,14250,15050,14150,14600,923696,13511381600,3.18
016385,123000,123000,121000,122000,181,22140000,1.24
001390,26850,27450,26700,27350,126491,3427992300,1.86
001940,17400,17550,17200,17500,22596,392132450,0.57
025000,65500,66500,64600,65600,10809,711053800,0.92
092230,63100,63200,61800,62300,13731,857364000,-0.48
000040,1285,1305,1235,1260,1686891,2116344190,-1.95
044450,10900,10950,10750,10800,93778,1014822100,-0.46
030200,27600,27800,27400,27750,781915,21632753850,0.54
033780,81200,81300,80800,81200,210460,17049772400,-0.12
030210,4870,5350,4800,5140,1957261,10086650895,5.33
058850,2940,2960,2870,2880,900823,2605679660,-2.21
058860,3130,3135,3020,3045,506954,1552788550,-2.4
093050,18100,18550,17800,18400,300136,5451891950,1.66
003550,92600,93100,91200,91800,231742,21282266600,-0.76
034220,23100,24650,22900,24600,9200249,221092030950,7.42
001120,30500,31600,30400,31450,295160,9163108850,1.94
051900,1545000,1570000,1541000,1551000,20837,32347068000,-1.21
051905,693000,693000,689000,693000,1073,741284000,0.14
003555,74400,75000,73400,74100,30884,2292714500,0.14
032640,12350,12350,12100,12150,2584003,31491646850,-1.22
011070,211000,211500,207500,209500,110654,23139897000,-0.24
