ticker,Open,High,Low,Close,Volume,Money,Change
095570,6100,6110,5810,5890,174464,1030484710,-3.44
006840,25500,25850,24450,24600,43667,1090535100,-4.84
027410,6210,6420,6090,6120,285014,1770775780,-1.77
282330,163500,164000,160500,162000,20208,3285431500,-0.92
138930,7720,7770,7500,7530,1403606,10689135850,-2.84
001460,405000,405000,389500,390500,771,305751000,-3.58
001465,180000,180000,174000,177500,52,9089000,0.28
001040,98400,99500,96000,96000,95210,9274321400,-3.81
079160,27850,28400,27100,27250,333738,9190044450,-4.39
00104K,83700,83700,80500,80600,12322,1001861200,-3.93
000120,166500,169000,165500,167000,30748,5128390500,-0.89
011150,4250,4300,4025,4095,340678,1405320820,-4.1
011155,38300,38300,38000,38000,157,5976150,-0.78
001045,63800,63800,61500,61800,1994,123924000,-3.29
097950,444000,444000,434000,434000,51665,22584402500,-3.02
097955,204500,204500,198000,199500,4341,870788500,-2.21
000590,63400,64000,62100,62300,3875,245448500,-2.2
012030,1060,1075,1020,1035,2468012,2574496375,-4.17
016610,6810,6820,6460,6500,321064,2117035190,-4.55
005830,60700,60700,58300,58400,184938,10924282400,-3.63
000990,59100,60000,56600,57000,1031351,59886093000,-5.0
000995,116000,116000,112500,112500,1017,115664000,-4.66
139130,9270,9270,8990,9020,523400,4764355950,-2.7
001530,377500,401000,370000,386000,89750,34927133500,1.85
000210,72000,72000,69400,69900,219991,15446807500,-3.45
001880,31500,31500,30000,30200,55007,1674318450,-4.13
000215,43300,43300,41400,41450,3843,161175550,-3.49
375500,132500,134000,127500,128500,153563,19908958000,-4.1
37550K,77100,77300,75100,75400,10602,803821900,-2.33
004840,6970,6980,6490,6500,111370,738459170,-6.74
155660,5980,6040,5600,5680,118340,687553130,-5.02
069730,5640,5770,5340,5350,173354,952349850,-4.8
017940,56200,56200,54400,54900,24528,1350453400,-2.31
365550,6750,6790,6610,6640,409603,2731578990,-1.63
383220,715000,733000,680000,703000,70992,50016560000,-3.03
007700,37000,40000,36700,39500,548383,21384830250,6.04
114090,15100,15250,14650,14650,471263,7015665300,-4.87
078930,41050,41300,39950,40100,388544,15735625250,-3.26
006360,40550,40550,38950,39200,584004,23090681850,-4.27
001250,2725,2730,2540,2560,625949,1633120715,-6.06
007070,32800,32950,31850,31900,757286,24385513750,-3.63
078935,35750,35800,34700,35000,8342,293054350,-2.1
012630,11350,11450,10900,10950,507703,5654979800,-4.37
039570,12650,12650,11900,12450,88539,1073973500,-0.4
089470,5420,5480,5210,5210,104175,551853430,-4.58
294870,28950,29100,27950,28000,423103,11976818500,-4.27
011200,40350,40400,37850,38000,8440888,327370716550,-6.98
082740,7430,7610,7230,7230,469484,3449641960,-4.37
003560,1610,1655,1550,1570,1928803,3098020210,-3.68
175330,7940,8030,7640,7660,774360,6066801720,-2.42
234080,17750,17800,16950,17250,62540,1078043300,-3.09
001060,28650,28700,27700,27700,157786,4448819450,-4.97
001067,60200,66000,59500,62900,1847,117707100,0.16
001065,40000,40050,39200,39350,1721,68646600,-4.95
096760,4090,4180,3980,3980,140769,569833265,-4.78
105560,52900,52900,51000,51300,1269467,66152902300,-3.21
002380,306500,308000,292000,293500,74972,22366524500,-5.63
344820,66300,68000,64500,64800,197778,13076422900,-2.26
009070,7150,7300,6810,6810,414355,2917374960,-6.2
009440,5960,5960,5530,5550,257342,1459841490,-7.04
119650,7830,7900,7350,7350,315968,2391190150,-6.01
092220,2180,2365,2170,2200,6418615,14719734165,2.09
016380,14900,15150,14400,14500,409633,5993648400,-4.61
016385,116500,118500,115000,116000,159,18443000,-1.69
001390,35500,35700,32550,32650,477555,16122520900,-8.67
033180,3115,3130,2995,3005,1517833,4624624840,-3.53
001940,20900,21050,19600,20150,60257,1222771000,-3.82
025000,62400,62400,60200,60300,9947,607972900,-3.37
092230,64900,65600,64000,64100,3626,233702300,-2.44
000040,1135,1155,1100,1100,427200,482042455,-3.08
044450,10650,10900,10400,10600,138485,1468968350,-2.75
030200,34050,34100,33200,33200,1500660,50245657300,-3.21
033780,81600,81700,81000,81100,427881,34761306300,-0.98
030210,7710,8050,7420,7420,1610247,12474082950,-4.13
058850,2930,2955,2780,2805,673806,1916965270,-5.24
058860,2720,2725,2585,2600,261499,689898825,-4.41
093050,18600,18600,17300,17350,287899,5086108400,-6.72
