ticker,Open,High,Low,Close,Volume,Money,Change
095570,5800,5910,5780,5910,45074,263805360,0.68
006840,32700,32700,30450,32100,60615,1931807750,-2.13
027410,6640,6710,6620,6670,239628,1596249600,0.0
282330,176000,186500,175000,186000,44755,8146399000,5.98
138930,7480,7620,7470,7560,1218176,9189296250,1.61
001460,423000,424500,408500,421500,1378,572643000,-1.4
001465,185500,188000,185500,188000,55,10271500,0.0
001040,107000,107500,105500,106500,103989,11051210000,0.0
079160,29800,30400,29500,30400,409700,12283621800,0.66
00104K,89400,89800,88400,89400,9325,828698700,-0.45
000120,177000,178000,174500,177500,53072,9356360500,0.0
011150,4680,4695,4585,4650,302991,1398171715,-0.64
011155,42750,43800,42750,43800,1348,58684100,2.34
001045,65400,65400,65000,65200,3168,206352600,-0.31
097950,448000,450500,442000,448000,31298,13989852500,-0.33
097955,205000,206500,203000,204000,4477,912167000,-0.49
000590,71000,71300,70000,70600,2179,153358300,-0.42
012030,1050,1060,1020,1055,828780,866639115,0.48
016610,7230,7240,7140,7230,123331,887522660,0.0
005830,49800,50900,49750,50400,134245,6795521650,0.4
000990,57700,60800,57300,59600,3387057,201196596900,4.93
000995,120500,123000,120500,123000,2147,260849500,2.07
139130,8950,9060,8920,9000,509909,4580644640,0.9
001530,207500,210500,202500,208500,31639,6561552500,2.21
000210,77700,79100,77500,78900,133325,10473255900,1.68
001880,35700,36400,35700,36000,38419,1379103000,0.84
000215,44700,45200,44700,44950,5420,243676550,0.33
375500,132500,135500,131000,135500,145975,19537411500,2.26
37550K,77900,78900,77900,78400,4090,321013000,0.64
004840,8220,8220,8020,8120,58214,472486870,-0.37
155660,7250,7280,7030,7190,290916,2072549570,-1.78
069730,7000,7000,6660,6760,857826,5839092340,-5.19
017940,54000,54300,52500,53100,33157,1762993600,-1.67
365550,7410,7630,7360,7480,315709,2357543670,2.05
383220,568000,575000,536000,544000,54243,29597025000,-4.06
007700,37850,37950,37250,37250,81706,3068359900,-1.06
114090,16650,16750,16300,16700,628798,10399768350,-0.3
078930,45800,45900,45250,45900,206398,9424145050,0.66
006360,41400,41700,41000,41500,791586,32665553750,0.36
001250,2980,3015,2915,2990,728212,2152020760,0.34
007070,36350,36800,35900,36550,580241,21018580950,0.55
078935,37900,37950,37700,37950,4671,176728350,0.13
012630,12650,12850,12550,12700,474485,6014558450,0.0
039570,15050,15250,14900,15000,76884,1156789800,0.0
089470,6240,6250,6120,6130,291158,1798587440,-1.45
294870,29700,30700,29600,30450,849191,25707516100,2.87
011200,42250,42450,40850,41600,8198275,341630715900,-2.58
082740,9140,9220,9060,9120,466922,4252775590,-0.55
003560,1855,2015,1785,1890,14610645,28000409655,2.16
175330,7190,7280,7160,7260,366761,2654554960,0.97
234080,19200,19500,19150,19350,104542,2017921000,0.78
001060,28400,28600,28250,28550,44791,1271530450,0.53
001067,74200,75600,73300,73800,1101,81105000,-1.07
001065,49750,50900,49600,50100,1798,90484800,1.93
096760,4600,4650,4580,4590,110803,509280490,-0.22
105560,55200,56400,55000,56100,972137,54376237700,1.08
002380,308000,312500,306500,310500,23152,7168647000,-0.16
009070,7610,7750,7490,7720,538791,4113366690,1.45
009440,5370,5400,5280,5380,123361,657469380,0.19
119650,7450,7460,7140,7240,265155,1930225410,-2.29
092220,2395,2530,2370,2490,2280308,5609649495,2.68
016380,20600,20650,19750,20650,672831,13597596150,1.23
016385,140500,140500,137500,140500,473,65798000,-0.71
001390,40050,42800,37950,41600,956562,38732003100,4.92
033180,3545,3600,3350,3370,3966897,13711385180,-3.02
001940,20650,21000,20300,20600,59206,1218109950,-1.9
025000,66500,66900,66100,66700,6715,446517800,0.3
092230,71800,72000,71000,71500,4333,308862900,0.14
000040,1215,1220,1150,1200,783102,930425245,-0.83
044450,12150,12200,12050,12200,89716,1088111050,0.41
030200,32300,32450,31900,32250,836640,26867882800,-0.46
033780,84000,84500,83900,84500,416767,35095350700,0.72
030210,7660,7860,7440,7670,918572,7050301750,0.52
058850,3425,3440,3355,3360,515666,1742697550,-1.9
058860,3145,3155,3120,3135,148479,465182100,-0.32
093050,21200,21550,20450,20850,711844,14897861300,0.24
003550,103500,105500,103500,105500,241454,25324322000,0.96
034220,23850,24200,23650,23950,3358247,80091417450,0.42
001120,31100,31150,29850,30000,408908,12336942250,-2.44
051900,1741000,1777000,1726000,1755000,53092,93220022220,1.98
051905,759000,775000,757000,773000,6022,4631052000,2.52
003555,74500,74500,73600,73800,10010,738708100,-0.14
032640,15500,15550,15300,15500,1383016,21384691700,0.0
011070,220500,232000,218000,231500,331091,75419018500,5.23
066570,158500,164500,156500,164000,2156462,350633433000,4.13
066575,77000,78900,76900,78400,207180,16243955100,2.08
108670,92000,93500,91300,93000,48064,4464571200,1.31
108675,41400,42700,41150,42200,5541,231191200,2.18
037560,8130,8620,8010,8170,7385898,61629315550,0.0
051910,837000,839000,827000,831000,188866,157084449000,-0.48
051915,381000,381000,376000,376500,11233,4241378500,-0.66
079550,41950,42350,41400,41850,155244,6475778650,-0.24
006260,68700,69300,68400,69100,86601,5962537900,0.58
010120,55400,55800,55100,55500,95002,5259464100,0.18
000680,3710,3710,3530,3670,399949,1445387075,-1.34
229640,9190,9470,9090,9330,621523,5778457720,2.64
383800,11250,11250,11100,11250,879902,9832470000,0.0
38380K,21050,21050,20350,20400,79748,1639872550,-2.63
023150,11150,12100,10800,11050,588924,6724838350,-0.9
035420,430000,436000,413000,419500,2143286,908784331000,-0.94
181710,80000,82600,79900,80900,437219,35650544700,3.32
005940,12550,12800,12500,12800,472230,6003745400,1.99
005945,11000,11050,10950,11050,64051,703972800,0.45
338100,4900,4900,4860,4890,40379,196994795,-0.2
034310,19000,19000,18750,18950,38451,725960000,0.0
008260,5530,5700,5300,5670,668945,3678999370,3.09
004250,4345,5100,4345,4550,9670911,45688821180,5.32
004255,2905,3050,2905,2980,62529,188063550,2.58
010060,117500,117500,112500,114000,439898,50052808500,-2.15
005490,340000,350000,339000,350000,560310,193614240000,3.4
010950,101500,103000,100000,101000,275719,27932060500,-0.49
010955,61800,62500,61200,61500,20489,1266038100,-0.49
034120,48750,48950,46800,47400,195134,9274587750,-2.57
101060,2180,2185,2130,2145,582274,1248302875,-1.61
005090,50600,51700,50200,51000,70506,3596885200,1.39
001380,3735,4215,3655,3815,9773494,39179839365,2.55
004060,841,884,838,845,5276588,4541571240,0.48
002360,1225,1230,1205,1205,1398949,1698126515,-1.23
009160,5180,6090,5170,5440,4248668,23825315640,5.22
123700,5830,5960,5810,5850,66396,390639540,0.34
025530,5040,5150,4980,5040,34043,172137190,0.2
034730,287000,291500,284500,287500,246436,70999332500,0.7
011790,153500,157500,150500,151500,442418,68116104500,-1.3
018670,116000,116000,114000,115000,17891,2050369500,0.0
001740,5820,5850,5740,5850,700581,4063283730,1.21
001745,119000,119500,117500,119500,198,23469000,0.84
006120,52500,52800,52000,52300,40844,2139074300,0.19
006125,41000,41900,40950,41100,7090,292809050,0.24
210980,35900,35900,35500,35700,27794,990554500,-0.14
068400,13400,13800,13200,13550,211694,2858891050,0.37
302440,152500,153500,150500,151500,598847,91019113500,0.0
326030,121500,123000,121000,122000,225303,27468869500,0.41
361610,167000,173500,165000,168500,907775,153733298000,1.2
03473K,258000,259000,255000,256000,3134,805905500,0.0
096770,284500,302000,284000,293500,2197069,650495797000,3.35
096775,188500,195500,188000,192000,45092,8725740000,1.86
001510,1025,1025,1005,1015,6554776,6653852145,-0.98
001515,4940,4950,4900,4940,13268,65317285,-1.2
285130,269000,271500,263000,263000,92182,24388717000,-1.87
28513K,115000,115000,112500,113000,15745,1783033000,-1.74
017670,324500,331000,322000,327000,182211,59608227000,0.31
000660,124000,126500,123500,126000,2646407,332400564000,1.61
064960,72000,73900,70900,71500,184541,13377603800,-0.69
100840,22800,23700,22350,22900,103310,2385427000,0.88
003570,10450,10550,10250,10500,77654,810798150,0.48
036530,22200,22200,21750,21900,22905,501402750,0.23
005610,86600,87000,85100,85500,16818,1442210900,-1.72
011810,8800,9270,8710,9210,308607,2790093900,5.5
077970,13400,13950,13150,13800,144816,1974196250,2.99
071970,6950,7160,6850,7050,495566,3478887070,1.73
002820,6140,6140,6050,6110,11275,68621140,0.0
084870,2715,2715,2600,2620,165449,436259290,-3.5
002710,4800,4820,4735,4810,281192,1341411400,0.0
002900,2005,2205,1990,2040,30777261,64752069165,0.74
024070,5830,6460,5750,6010,4032860,24679339690,2.74
037270,6310,6320,6130,6140,626250,3880171470,-1.76
000500,34100,35450,33100,34300,164793,5671028800,0.59
000860,29050,29100,28650,29000,10294,297144200,-0.17
035250,26950,27450,26700,27100,1056792,28646103650,-0.18
011420,2220,2350,2105,2345,204088,454597470,5.63
002100,16550,16550,16050,16450,186922,3037798500,0.0
009450,71900,72900,70600,70600,111212,7953420500,-1.67
267290,23800,24200,23750,24200,15895,380693500,1.47
012320,40650,40650,39950,40300,8051,323561500,-0.86
000050,15100,15100,14550,14550,30207,444269100,-3.64
214390,13000,13200,12650,12700,222471,2866300200,-1.17
012610,7350,7350,7160,7200,289550,2089266430,-1.37
009140,32450,32500,32100,32350,3604,116521900,-0.31
013580,35100,35550,34800,35500,42693,1505428900,1.14
012200,4825,4900,4770,4825,127301,614404515,0.21
012205,8300,8300,8230,8230,9890,81748380,-0.84
002140,4495,4665,4495,4525,448873,2054560345,0.67
010130,430000,436500,429500,435000,27426,11913483000,1.05
002240,25100,25550,24850,25450,63389,1588779650,0.99
009290,8980,9050,8940,8940,162841,1462440160,-0.45
017040,3285,3420,3230,3325,2096368,6962679810,0.15
017900,2575,2615,2515,2610,381125,979283710,0.97
037710,194000,196500,191500,192500,1134,218266500,-0.77
030610,8760,8800,8680,8780,89268,780601060,0.11
339770,20150,20450,19850,20300,227086,4583381900,2.01
007690,69600,69900,68500,68700,28570,1971095200,-0.43
005320,3635,3655,3560,3590,272398,982437540,-0.55
001140,1610,1610,1555,1570,1117528,1760033400,-2.48
002720,7600,7640,7390,7500,150076,1120555710,-0.79
083420,11850,12300,11750,11850,451315,5436532000,0.85
014530,5060,5260,5010,5170,494579,2552307290,2.17
014280,8320,8320,8080,8260,118643,977355970,-0.12
014285,15650,16250,15400,16200,101432,1609874350,2.86
008870,86400,86400,84000,85200,2918,247136800,-0.35
001570,5570,5620,5450,5530,201532,1111852540,-0.72
002990,12800,12950,12600,12700,173569,2208429750,-0.78
002995,37600,37600,37150,37200,1794,66952150,-1.98
011780,213500,214000,211000,213000,206926,43999200000,0.47
011785,116000,116000,113000,115500,23899,2745998000,0.43
214330,2320,2340,2285,2300,1344016,3107959745,0.22
001210,3390,3390,3295,3370,108094,360368830,-0.59
073240,7760,7890,7560,7760,1179907,9103929810,-0.13
092440,5060,6070,4970,5300,3431436,19060294665,4.95
000270,91000,93700,90300,90600,4353794,401006917400,0.44
024110,10400,10550,10350,10550,1072866,11212300400,1.44
013700,2740,2765,2710,2735,832398,2275868430,0.0
004540,6970,7220,6790,7170,3118160,22157572450,2.58
004545,34100,35500,34100,34700,18325,638021150,1.76
001260,16800,16850,16250,16750,116717,1926771100,-0.89
008350,3665,3665,3595,3605,1854164,6696998710,-1.64
008355,39200,39200,38600,38800,2219,86123950,-1.02
004270,3845,3970,3845,3955,615048,2416623650,2.86
003920,680000,680000,662000,666000,3848,2573350000,-0.15
003925,311000,311000,305000,309000,1097,336562000,1.31
025860,10500,10650,10350,10550,1096989,11491501700,1.44
005720,5190,5420,5140,5320,126293,667545040,3.3
005725,3820,3855,3795,3850,7426,28577915,0.26
002350,9010,9550,8900,9270,1931257,17851357270,6.8
002355,3745,3870,3745,3850,61434,236557545,2.94
003580,14200,14450,13500,13600,2370686,32796339300,-7.8
251270,130500,132500,129500,130500,177806,23257376000,0.0
090350,13050,13500,12750,13250,554857,7322678750,1.92
090355,36600,38300,36000,37000,34378,1274977400,4.96
000320,14250,14450,13950,14150,62598,886415150,-0.35
000325,91600,105000,91100,96400,26293,2568339700,6.99
006280,324500,325500,318000,318500,45076,14410167000,-1.39
005250,33750,33950,33300,33400,131852,4417617600,-0.74
005257,83500,83700,82500,82800,1207,100151700,-0.6
004370,319500,319500,313000,318500,40871,12924749500,-0.31
072710,81600,81700,81000,81600,3679,299085500,0.37
058730,5760,5770,5580,5630,117331,661804910,-2.76
023590,29400,29400,28150,28600,342495,9802959500,-2.89
019680,5030,5390,5000,5320,1537399,8059572570,4.72
019685,3880,4245,3845,4080,1993126,8169370045,3.03
006370,15600,16250,15400,16000,81595,1294438700,1.59
008060,8410,8760,8340,8680,1133779,9783432370,2.97
00806K,13900,14450,13900,14000,34283,485932250,1.82
353200,16150,16700,15950,16600,1503452,24640204550,2.79
35320K,16000,16750,15600,16450,157548,2564170650,3.79
000490,11700,11800,11500,11600,263387,3059256900,-1.69
008110,8060,8100,8000,8040,22270,178648270,-0.25
005750,7690,7690,7430,7570,67094,504780660,-1.56
006570,4640,4640,4370,4455,40244,180123070,-0.11
001680,27700,27700,27250,27600,168314,4610710000,0.36
001685,21550,21550,21200,21400,2546,54305300,-0.23
084690,11600,11700,11400,11600,80732,932184550,0.43
084695,13900,14250,13700,14000,32197,447561000,0.72
128820,5330,5440,5280,5420,293268,1570190640,2.26
117580,6950,7100,6860,7050,203942,1418985380,1.44
016710,36100,36500,35550,36400,83353,2997338300,0.83
003540,18800,19100,18700,19000,109418,2066958900,1.06
003547,16600,16650,16450,16650,17154,283599800,0.6
003545,16850,17050,16850,17000,125143,2119866850,0.89
009190,5540,5580,5310,5410,855804,4666087570,-1.28
014160,2560,2785,2495,2595,3626499,9528420730,1.37
047040,8500,8870,8310,8620,9085889,78509630620,1.41
009320,2650,2650,2585,2600,330873,862529170,-0.95
042660,35850,36250,35100,35450,313506,11153591900,-1.25
003090,43100,44100,41750,44100,1110380,48762533050,3.76
069620,173000,179000,168000,174000,294562,51170516500,1.75
000430,4220,4270,4205,4230,150997,638335470,0.36
006340,2880,3595,2850,3200,172009001,582371391845,7.74
006345,7090,9420,7090,8330,1002410,8756090980,14.9
003220,16450,16500,16050,16250,78324,1272234650,-1.22
024890,2980,3020,2965,3010,310383,926605030,0.5
002880,1500,1505,1425,1440,5804863,8470359150,-5.57
000300,1640,1720,1595,1700,10274024,17197997865,2.1
012800,2540,2555,2470,2480,1705624,4268716700,-0.4
015230,8840,8890,8790,8880,84090,743680560,0.57
001070,44000,44050,43800,44000,4334,190541450,0.0
006650,235500,241000,233500,239500,80018,19041898500,1.7
001440,3030,3175,2990,3060,91041595,281211621090,-4.52
084010,22900,23450,22050,23400,500262,11455009300,3.31
001790,3300,3370,3290,3345,376039,1253071840,1.52
001795,4195,4430,4125,4300,283069,1212564740,3.61
001130,184500,185000,180500,181500,12144,2221236500,-2.16
003490,31300,31850,31100,31650,2421532,76322021950,-0.63
003495,42650,43050,42200,42450,14867,629259550,-1.39
005880,3470,3480,3385,3400,1927644,6567810505,-2.02
003830,153500,156500,151000,156500,567,87198500,2.29
016090,2815,2840,2735,2755,435285,1204497305,-2.13
069460,4285,4300,4150,4230,482011,2035746895,-1.28
192080,63000,64600,62700,63100,149162,9253012800,0.16
012510,82700,83500,82000,82800,75987,6280120400,0.36
004830,25100,28750,24350,27200,10299477,282762518350,8.8
004835,36900,47400,36400,44200,1646787,72899926900,21.1
024900,4075,4370,3990,4060,5753164,24063419565,-0.12
145720,65000,66000,63400,64700,61244,3943137100,-0.77
002150,9330,9330,9100,9220,92979,852641020,-0.43
001230,21450,22850,21050,22850,3270627,72655056450,7.28
023450,54000,54500,53900,54500,4595,248315900,0.93
004140,6290,6380,6230,6350,879934,5541805460,0.47
007590,8980,9070,8730,9070,240708,2147723060,0.89
005960,13650,13650,13400,13500,97737,1317298450,-0.37
005965,66800,66800,64700,66400,10085,660612900,-2.35
026960,30000,30200,29950,30050,73768,2215286900,-0.17
002210,10350,10400,10200,10200,120503,1237510900,-1.45
102260,6220,6310,6190,6300,137458,856839060,1.61
000640,125500,126000,123500,125500,12689,1586349000,0.8
170900,86000,86700,85600,86700,37115,3200561500,1.29
028100,21300,21350,20700,21150,84988,1787836000,0.24
282690,12950,13950,12850,13350,104733,1394781250,3.09
001520,2045,2220,1990,2150,27974894,59689358025,5.39
001527,24200,27500,23800,25400,30673,787955050,4.96
001529,71800,84100,70000,74800,31033,2412547300,5.06
084670,25450,25450,24700,24950,14641,365275200,-1.96
082640,5580,5640,5490,5610,211749,1178323590,0.72
001525,11900,13150,11850,12500,53104,668159300,4.6
008970,1790,1795,1720,1765,3392021,5918364185,-0.56
092780,6090,6280,6040,6220,137175,846391500,2.13
049770,222000,223500,220000,223000,7051,1565177500,0.68
018500,1150,1150,1115,1120,963626,1092409255,-2.61
006040,263000,263000,258500,260000,5847,1519386500,-0.95
030720,9690,9690,9430,9470,67186,640012610,-2.27
014820,46000,46650,45400,45400,28493,1307942250,-1.41
014825,37700,38400,37700,37700,888,33558800,0.0
163560,10400,10600,10050,10150,65464,668483750,-2.4
004890,99000,101500,98700,100500,5730,573946000,1.52
002690,4840,4840,4725,4835,144135,690133930,0.94
000020,14700,16150,14700,15400,1999686,30819708400,5.84
000150,91600,92100,88800,90000,101768,9169089200,-2.28
000157,128500,136000,124000,126000,16428,2126220000,-0.4
241560,46900,47400,46250,46850,293650,13723011200,-0.11
000155,63600,64200,62000,62200,11850,740809300,-2.05
042670,16250,16400,15350,15550,10886977,170966172750,-4.01
034020,26300,26450,24500,24650,14268629,361373489350,-5.19
336260,49750,49900,48300,48300,823979,40260799200,-2.82
33626K,17000,17000,16500,16600,89084,1480066150,-2.06
33626L,22700,22700,21600,22350,62675,1385638850,-1.11
016740,5100,5300,4960,5110,2191689,11252678115,-6.41
192650,11600,11800,11350,11400,634758,7301410450,-0.44
024090,16800,16800,16400,16600,37196,613358900,-0.6
003160,7780,7870,7550,7830,310862,2410429930,2.62
092200,6090,6400,5940,6160,1372434,8542945140,3.18
013570,6160,6260,6080,6260,156336,967189800,1.62
210540,16750,16950,16550,16850,54858,918292150,0.6
007340,42200,43300,41500,43200,64303,2759659450,2.98
026890,14300,14400,14100,14150,571741,8124893350,0.0
115390,13750,14000,13700,13750,56552,782185050,0.0
032350,20750,20800,20150,20350,536335,10945177650,-2.63
330590,6060,6080,6050,6060,401929,2437141890,0.0
000400,1995,1995,1950,1965,836723,1643795355,-1.5
023530,115500,116500,114000,115000,110273,12668965500,-0.86
004000,62600,62800,61300,62200,167542,10382349100,-0.8
286940,41250,41250,40350,40550,31567,1285035600,-1.46
280360,140500,140500,139000,140000,6461,901849000,0.36
004990,39100,39350,38500,39050,398880,15524111750,-0.38
00499K,61800,61800,58100,61600,2042,122760400,-0.16
005300,142500,143000,140000,142500,64853,9181759500,0.0
005305,79500,79900,77000,77000,9674,749180200,-3.75
011170,260500,263500,259000,263000,224098,58706928500,0.77
002270,470000,471500,458500,466500,2762,1276622500,-0.21
071840,37800,37900,37100,37200,106502,3966815900,-1.33
027740,767,770,757,764,1564446,1190714899,-0.39
204320,67000,68700,65700,66100,914228,61474987300,-0.9
001080,23100,23100,22300,22700,12810,289351350,-0.87
