ticker,Open,High,Low,Close,Volume,Money,Change
095570,5990,6040,5890,5920,77600,461912060,0.17
006840,28850,29200,28550,29050,29273,843807050,1.75
027410,6250,6370,6240,6300,191153,1202473230,0.64
282330,168000,169000,167000,169000,23576,3969455000,1.2
138930,7590,7640,7560,7590,1059814,8063654580,0.93
001460,395000,399000,391500,397000,120,47284500,0.51
001465,183500,184500,183500,184500,127,24113500,0.54
001040,102000,102500,101000,102000,66358,6761901500,0.99
079160,30000,30150,29750,29850,269845,8081281300,-0.17
00104K,85200,87400,85200,87400,3764,325480900,1.86
000120,182000,186000,182000,185000,63597,11762868000,2.21
011150,4975,5010,4860,4895,736490,3607573070,-1.41
011155,43750,44500,43600,44500,498,21888200,1.02
001045,62500,64500,62500,64500,3207,204230500,2.38
097950,447000,448000,441500,444500,26746,11868254500,0.34
097955,209000,210500,208500,209500,3091,647018500,0.24
000590,69000,70500,69000,70100,1882,131209600,2.34
012030,1285,1290,1250,1270,3583180,4530266395,1.2
016610,7050,7060,6960,6980,102724,718136350,0.0
005830,55600,55800,54900,55800,89269,4945932400,1.45
000990,64400,64900,63000,64500,1424846,91303596600,0.31
000995,118000,120500,118000,120500,475,56500500,2.12
139130,9100,9180,9060,9130,464128,4237716600,1.11
001530,197000,211000,197000,206000,48582,10010008000,5.37
000210,79500,81500,79400,81500,266857,21599127000,2.9
001880,36000,36150,35800,36100,50831,1829220850,0.7
000215,47000,47450,46500,47300,3201,151078900,1.83
375500,152500,155000,151000,153000,156773,24007355000,0.99
37550K,81500,82900,81500,81900,12980,1064619800,0.61
004840,7680,7800,7660,7690,23646,182709060,1.05
155660,6930,7010,6870,7000,97398,676839160,1.89
069730,6660,6750,6600,6730,77806,519662080,1.51
017940,56000,56700,55600,56400,7968,448496200,0.71
365550,7630,7670,7520,7540,144552,1090895590,-1.18
383220,535000,549000,527000,548000,39466,21267707000,2.43
007700,36350,36900,36050,36350,84251,3073506450,0.83
114090,16500,16700,16500,16600,223643,3714491350,0.91
078930,44700,45400,44450,45250,138509,6241529050,1.8
006360,44050,44400,43900,44300,844350,37043357700,1.61
001250,2925,2935,2905,2930,237676,694314095,0.51
007070,36750,37050,36550,36900,215198,7936459200,1.23
078935,37300,37600,37300,37500,3843,144226200,0.54
012630,13150,13300,13050,13200,232157,3056501800,0.76
039570,13700,13850,13650,13800,35885,493800350,0.36
