ticker,Open,High,Low,Close,Volume,Money,Change
095570,5970,5980,5830,5920,269305,1582591410,0.0
006840,27350,28100,27100,27700,38320,1063511950,2.59
027410,6050,6100,6030,6080,108503,659073360,1.0
282330,170500,176000,170000,172500,23217,4024809000,0.58
138930,7990,8200,7990,8120,2674408,21801512420,2.78
001460,465500,475500,465000,474500,741,349937500,1.93
001465,187000,189500,187000,189000,883,166813000,1.89
001040,103000,104000,100500,102000,81040,8240679000,-0.49
079160,31700,32200,31050,31300,384633,12106733050,-0.79
00104K,83000,83000,81300,82300,6414,524312300,-0.12
000120,167000,168000,165500,166500,28332,4706330500,-0.6
011150,4000,4055,4000,4025,68579,276323920,0.0
011155,39350,39750,39350,39750,78,3081300,1.02
001045,62400,62600,61800,62000,441,27455700,-0.64
097950,431500,433500,428000,430000,19143,8232272500,-0.58
097955,201500,202500,200500,201000,2066,415269500,-0.25
000590,61900,63000,61600,62700,2349,146762500,-0.16
012030,1045,1065,1030,1040,790092,826127685,2.97
016610,6710,6720,6600,6680,121054,803903870,0.15
005830,62800,64800,62500,62700,149603,9523002300,-0.48
000990,57200,57600,56500,56700,346983,19756302100,-0.35
000995,107500,107500,105500,106000,366,38806000,-1.4
139130,9270,9440,9270,9370,773432,7243471320,2.29
001530,329000,335000,325000,328500,14599,4831058000,-0.15
000210,71100,71700,70200,70500,63396,4487256700,-0.56
001880,32000,32450,31350,31550,26986,856257150,-1.87
000215,44550,44550,43500,44050,2396,104882700,-0.11
375500,140500,141500,136000,138000,123688,17088412500,-1.43
37550K,77100,77800,76900,77100,5245,405006500,-0.52
004840,6590,6620,6500,6540,21882,143064240,-0.76
155660,9610,9770,9380,9700,294544,2815718810,-0.51
069730,9450,9750,9210,9330,554816,5221250150,-3.81
017940,61700,62600,59700,60300,53318,3225682100,-1.95
365550,6610,6650,6580,6630,160523,1059907970,0.3
383220,705000,734000,702000,731000,44370,32109732000,4.73
007700,37150,39450,36800,38550,402941,15532523250,3.91
114090,16450,16600,16100,16150,255754,4165095850,-0.62
078930,43050,43950,42800,43700,357368,15571230500,2.22
006360,45000,45400,43900,44400,548438,24356911550,-1.22
001250,2585,2590,2545,2545,221942,568959820,-0.59
007070,33850,33950,33450,33600,216798,7292280950,-0.74
078935,36600,37100,36600,37000,10153,374315700,1.23
012630,11250,11300,11050,11100,208122,2325989700,-0.89
039570,12300,12600,12300,12450,14099,175482250,0.0
089470,6100,6160,5890,5890,297918,1782994390,-2.32
294870,28200,28450,27850,28000,202237,5670000750,-0.18
011200,38050,38450,37750,38050,2112017,80265115700,0.53
082740,7500,7680,7420,7480,236225,1773618060,0.27
003560,1560,1620,1560,1590,1017474,1619041285,0.63
175330,8210,8440,8200,8370,633253,5308609350,2.83
234080,17000,17000,16650,16650,39299,659662400,-1.77
001060,26000,26300,26000,26150,48424,1262865400,0.0
001067,59700,60000,58000,60000,355,21046700,-0.83
001065,34900,35000,34800,34800,312,10881200,-0.29
096760,4010,4035,3975,4005,48931,195638570,-0.5
105560,52200,53200,52000,53000,1358283,71640197200,2.91
002380,445500,468000,444000,455000,60932,27883166000,2.59
344820,79700,80700,78400,79500,150580,11960446600,-0.25
009070,6390,6550,6390,6400,101568,653305290,-0.47
009440,5560,5710,5510,5550,77975,439064990,-0.18
119650,7250,7460,7230,7290,150540,1105011160,1.82
092220,2505,2550,2230,2230,20444009,49352367660,3.24
016380,14050,14350,13800,13850,219821,3073218300,-1.77
016385,117500,117500,113500,114500,98,11186500,-2.55
001390,33000,34450,33000,34150,116744,3976164550,2.86
033180,3630,3655,3485,3505,2822933,10066238220,-2.77
001940,21250,21300,20650,21150,33042,693786200,-0.7
025000,61800,62700,61700,61900,5185,321744700,0.49
092230,66200,66700,65800,66500,2469,163389700,-0.15
000040,1055,1055,1035,1035,304830,317371200,-1.9
044450,11900,12000,11300,11550,142592,1652457450,-2.94
030200,32600,32700,32350,32450,552556,17943474300,-0.15
033780,80900,81300,80700,81100,195832,15870207700,0.25
030210,6800,6920,6710,6770,255639,1737130240,0.3
058850,2725,2770,2720,2740,141494,387724200,0.74
058860,2610,2630,2595,2595,90233,235501005,-0.76
093050,18150,18500,18100,18300,42071,767837100,0.55
003550,95300,96000,94800,95200,159950,15234595100,-0.1
034220,19350,19400,18850,18950,3647284,69508253750,-2.32
051900,1337000,1346000,1325000,1339000,34066,45517098390,0.15
051905,656000,663000,652000,659000,2369,1554544000,0.46
003555,70300,70300,69700,70200,2820,197291600,0.29
032640,14750,14800,14650,14800,806374,11890916950,0.34
011070,219500,224000,216500,217000,309523,68135303000,0.7
066570,142000,142500,139000,139500,865310,120964141400,-0.71
066575,69200,69200,68300,68300,31042,2129596600,-0.44
037560,7650,7730,7600,7640,462171,3538247230,-0.13
051910,770000,770000,746000,761000,399539,302790278000,0.13
051915,355500,359500,351000,359000,17196,6117241090,1.27
079550,52700,53100,51100,52000,135268,7032206400,-0.38
006260,66500,67300,65800,66100,94026,6238941900,-0.3
010120,68400,69900,66900,67600,92314,6273827300,-1.17
000680,3905,3945,3845,3865,149688,581185140,-1.02
229640,9000,9010,8610,8750,146671,1292495540,-1.57
001120,29400,30300,28950,28950,254745,7501999700,-1.03
108670,84500,84500,82500,82600,51334,4261857400,-1.78
108675,39700,39700,38700,38800,2009,78210800,-0.77
383800,9930,9980,9840,9850,232306,2295163090,-0.2
38380K,15450,15600,15400,15550,3436,53094450,0.32
023150,14250,14400,13300,13600,293555,4044332700,-4.9
035420,398500,406000,398000,405500,574341,231507509500,1.38
181710,70200,70800,68800,68800,39445,2746880300,-1.85
005940,13250,13300,13050,13150,553697,7275357650,-0.75
005945,12450,12550,12300,12350,66728,828679200,-0.4
338100,4820,4830,4810,4820,27869,134335035,0.21
034310,18150,18200,17850,17950,22185,398538850,-0.83
008260,4460,4460,4335,4360,68757,300921855,-0.91
004250,7210,7350,6840,6940,1081781,7660745880,-4.67
004255,3315,3320,3255,3285,9902,32476605,-0.9
010060,142000,144500,136000,138500,460215,63950698000,-3.15
178920,58600,60200,58600,60000,148889,8887622800,2.56
005490,350000,354500,342000,345000,484775,168896413500,-0.43
010950,105500,106500,104000,105000,312576,32928349000,0.96
010955,61000,61300,60400,60500,11743,715382900,-0.17
034120,57400,57500,55600,57000,100920,5703970600,0.53
101060,2090,2125,2070,2090,299229,625227085,0.72
005090,50200,51200,50000,51000,69833,3524216600,1.39
001380,2385,2460,2375,2380,176128,421110070,-1.24
004060,730,751,729,733,456071,335942358,0.41
001770,27700,28700,27600,27950,13606,381822600,0.18
002360,994,1010,986,987,1404755,1398665321,-1.2
009160,8250,9380,8250,8940,4772205,42849242570,7.19
123700,4685,4780,4685,4725,33429,158575270,-0.63
025530,3880,3910,3860,3860,31354,121855425,-2.53
034730,273500,273500,268000,269000,156348,42181985500,-0.92
011790,177500,183000,166000,176000,997770,173957824500,0.86
018670,169000,169500,157500,162000,104521,16838581500,-2.99
001740,5310,5340,5270,5300,359142,1901056440,0.0
001745,103500,103500,100000,100000,191,19188000,-3.38
006120,49700,50400,48800,48900,65709,3249555800,-1.51
006125,40550,42350,40550,41250,17053,710428550,1.73
210980,36200,36400,35350,35350,88419,3164199700,-2.75
068400,12550,12650,12350,12550,69453,864831850,0.4
395400,5700,5750,5660,5740,1229126,7007033440,0.7
302440,266000,285500,263000,274500,1952991,534469128500,5.98
326030,110000,110500,107000,107000,224301,24252890000,-2.28
361610,222500,225500,215500,217000,284828,62460619000,-1.36
03473K,247000,248500,244500,244500,1787,440723000,-0.41
096770,247000,252000,243000,249000,398514,98785033500,1.43
096775,153500,155500,151500,152500,5059,778078000,0.33
001510,905,907,896,897,1375038,1238066430,-0.33
001515,4215,4240,4180,4230,7639,32162710,0.36
285130,292500,297500,283000,283000,150541,43578460500,-2.25
28513K,158500,166000,155500,156000,39504,6336162000,-0.32
017670,310500,312000,307500,308500,177203,54835510000,-0.48
000660,106000,106500,104000,104000,2236954,234364730900,-1.42
064960,52600,53300,52000,52000,38091,1998738000,-1.14
100840,21350,21450,20750,20900,60387,1270305600,-2.11
003570,9950,10150,9900,9960,31612,316006910,0.1
036530,18450,18950,18350,18600,11234,208588000,1.09
005610,80200,81500,79400,79500,6535,522108300,-0.87
011810,4620,4715,4620,4630,104524,487966530,0.0
077970,10600,10850,10550,10550,25703,274117950,-0.47
071970,5310,5370,5150,5180,231539,1210793450,-2.08
002820,5450,5680,5420,5550,34837,194112220,1.28
084870,3070,3240,3070,3195,135435,427094950,3.57
002710,8760,9040,8740,8830,437522,3870574240,0.91
002900,2225,2295,2210,2275,2090564,4710008520,2.71
024070,4460,4460,4360,4400,104380,458565585,-2.33
037270,6820,6930,6640,6700,829875,5591044310,-1.62
000500,28800,29300,28750,29000,10304,298326700,0.69
000860,27000,27300,26600,26650,13242,355449000,-1.84
035250,28500,28550,28100,28150,489016,13811210600,-0.88
011420,2140,2220,2095,2115,219887,469886990,-1.86
002100,13200,14300,12950,14050,557119,7762241050,6.84
009450,64500,65300,63500,63500,36528,2352552700,-1.24
267290,23900,24350,23750,23900,15937,382045900,0.0
012320,37700,38150,37450,37950,5082,191955350,0.26
000050,13700,13700,13550,13600,15961,216805850,0.37
214390,11300,11350,11050,11050,46005,511412500,-1.34
012610,7090,7260,7070,7130,688382,4932775460,1.57
009140,26050,26300,25750,25800,5351,139393500,-1.9
013580,39600,40150,38750,39000,80758,3174202450,-1.27
012200,4470,4515,4410,4420,99813,443842210,-0.45
012205,7760,7760,7630,7760,3709,28578440,0.0
002140,3405,3465,3390,3430,159741,546494550,0.15
010130,512000,517000,509000,512000,36687,18841615000,0.39
002240,32600,33300,31500,32600,151051,4921636200,-1.06
009290,8110,8190,8080,8120,75412,612245410,-0.37
017040,2850,2915,2780,2890,895074,2554178000,2.12
017900,2640,2805,2640,2775,203660,559324555,5.31
037710,192000,198000,190000,196000,6847,1320937500,2.35
030610,8440,8500,8410,8430,35781,302094190,0.12
339770,19650,19800,19100,19500,90971,1758589950,0.0
007690,84300,84500,82400,82900,92386,7708139900,-0.6
005320,2570,2595,2530,2565,580599,1483118925,0.0
001140,1555,1600,1510,1515,2665442,4142051000,0.33
002720,6950,7160,6940,6940,224697,1579440050,-0.14
083420,10950,11050,10650,10800,69763,753461800,-0.46
014530,4415,4485,4355,4400,722409,3185195905,-1.01
014280,8360,8440,8170,8300,93121,771536330,-0.36
014285,13300,13750,13300,13750,3198,43548850,3.38
008870,71300,72700,71200,72000,1212,86653900,0.98
001570,4930,5530,4930,5090,4111610,21643625575,4.73
002990,13250,13550,13050,13050,289668,3845967450,-0.38
