ticker,Open,High,Low,Close,Volume,Money,Change
095570,5920,5930,5650,5720,230731,1338992360,-3.05
006840,21000,21250,19900,20300,85678,1744863050,-4.92
027410,5790,5830,5460,5480,484727,2706418980,-5.52
282330,152000,153500,148000,148500,18542,2784214000,-1.98
138930,8740,8790,8490,8510,1359991,11668639460,-2.63
001460,437000,437000,420500,425500,143,61350500,-2.63
001465,173000,173000,170000,172000,80,13658000,0.0
001040,88300,88300,85200,85200,82210,7086342500,-3.62
079160,25200,25250,24050,24050,648881,15863676350,-5.13
00104K,76000,76000,70600,71000,42586,3069556600,-5.84
000120,131000,131500,129500,129500,36146,4699553500,-1.15
011150,3795,3805,3660,3710,132414,491545805,-2.24
011155,39800,39800,38750,39800,118,4656800,0.89
001045,59400,59400,56700,58000,2725,156645200,-1.53
097950,382000,382000,368500,369500,60546,22563518500,-2.64
097955,186000,188500,182000,183500,3675,674596500,-1.34
000590,60700,61000,60500,60800,1203,72931200,-0.49
012030,1030,1045,1000,1015,1305181,1328768496,-1.93
016610,7070,7080,6870,6890,137924,957842210,-2.68
005830,55000,55100,53200,53600,141087,7598771900,-2.72
000990,73800,74800,72600,72900,1160868,85360617500,-1.22
000995,104500,105000,102000,102000,867,89585500,-3.77
139130,9600,9610,9320,9350,451808,4264846600,-2.2
001530,301000,301500,289000,291500,19794,5851269000,-2.18
000210,60200,60400,58900,59400,104391,6219224700,-1.49
001880,27500,27700,26900,27000,22549,611845500,-1.82
000215,37250,37250,35650,36050,6331,229141250,-2.17
375500,119000,119500,114500,115000,152688,17754580000,-3.36
37550K,71600,72400,69900,70300,8218,579790500,-1.68
004840,5070,5120,4970,5050,48169,242680880,-0.79
155660,5600,5630,5410,5420,70982,390701590,-3.21
069730,4820,4820,4700,4725,106851,505531775,-1.56
017940,48850,49050,47800,48150,22723,1095716450,-2.23
365550,6580,6600,6510,6570,316068,2072181070,-0.15
383220,874000,882000,841000,845000,59883,51148640000,-2.31
007700,39800,40550,37950,38200,178653,6959847300,-4.98
114090,12950,13000,12500,12650,597621,7579764650,-3.07
078930,40050,40050,38950,39050,335136,13185737700,-2.38
006360,38950,39150,38300,38450,337550,13039839600,-1.54
001250,2460,2475,2340,2350,570529,1364716400,-4.67
007070,31000,31200,30300,30350,324781,9950799950,-2.57
078935,36600,36600,35900,35950,6870,247757400,-1.1
012630,10200,10250,10050,10200,362168,3672127300,-0.49
039570,11900,12200,11900,12050,21705,260515450,0.42
089470,6020,6020,5650,5680,355650,2052233610,-5.65
294870,23000,23100,22150,22300,285719,6441561850,-3.46
011200,24900,25350,24050,24450,3437153,84779680950,-1.61
082740,8300,8310,8070,8110,251565,2057757470,-2.17
003560,1700,1705,1585,1595,2332131,3797639715,-5.34
175330,8580,8580,8300,8330,275305,2307142300,-2.0
234080,14300,15200,14300,14800,150181,2234670050,3.5
001060,23150,23250,22700,22950,40383,924011600,-0.65
001067,59300,59300,59000,59200,54,3194900,-0.34
001065,34000,34050,33500,33600,126,4261850,-0.88
096760,3575,3580,3520,3525,18919,67253785,-0.98
105560,56900,57000,55500,55800,1005921,56393105377,-2.28
002380,300000,303500,290500,292000,42093,12426662500,-2.34
344820,57300,57300,55800,56500,52595,2969423100,-1.22
009070,6120,6180,6000,6010,218442,1323608020,-2.44
