ticker,Open,High,Low,Close,Volume,Money,Change
095570,4145,4210,4065,4080,118510,489252385,-0.73
006840,30100,32850,29650,32450,534784,17023932200,7.81
027410,6690,6850,6650,6710,667311,4480795490,-0.3
282330,162500,164000,160000,161500,32933,5318455500,-1.82
138930,5760,5760,5620,5630,1155495,6538476010,-2.26
001460,303000,303500,292500,301500,1586,474000000,-0.5
001465,145500,146000,143000,146000,132,19153000,0.0
001040,101500,101500,99400,100500,107506,10741367900,-0.5
079160,28200,28200,27300,27450,275524,7607841400,-2.31
00104K,78600,79000,77700,78600,16263,1269625700,-0.63
000120,193000,194500,185500,188500,198308,37483959000,-0.53
011150,4645,4665,4610,4615,197566,915740990,-0.54
011155,38000,38000,37100,37100,113,4216500,-0.4
001045,62500,62900,62000,62100,10472,652501200,-1.43
097950,445500,451000,435500,439500,58622,25895118000,-1.35
097955,218500,218500,213500,214000,9269,1994024500,-1.38
000590,58800,58800,57400,58000,2639,152691600,-1.36
012030,900,919,880,886,1581145,1415035871,-1.34
016610,5930,5950,5510,5640,2366414,13543317250,8.67
005830,37800,38100,37050,37250,194630,7254804750,-1.59
000990,63200,63400,60800,61700,1580816,97565398100,-3.74
000995,117500,117500,114000,115000,2071,238323500,-2.13
139130,6620,6620,6550,6590,314341,2070107430,0.3
001530,198000,202500,192000,197000,44262,8748964000,0.51
000210,83500,86500,80500,85300,1543565,129859856300,8.94
000215,46600,47900,44900,46300,97891,4522439800,4.04
375500,128000,130000,119500,122500,941318,117591935500,-2.0
37550K,79400,80200,77000,77800,56016,4395795600,-0.38
004840,7200,7200,7100,7100,21780,155668350,-1.39
155660,5630,5640,5500,5570,38289,211957840,-1.07
069730,4780,4805,4740,4770,44290,211270960,-0.83
017940,40400,40400,39650,39800,15197,605860900,-1.36
365550,5640,5770,5640,5750,276519,1587555650,1.59
007700,109000,114500,107000,113500,79674,8817467000,3.65
114090,15500,15500,15150,15300,300135,4591883000,-0.97
078930,38200,38500,37250,37500,405657,15364925150,-1.19
006360,43800,43800,40500,40950,1980674,82694321650,-4.77
001250,2500,2700,2475,2590,4219267,10967020025,3.6
007070,34600,34600,34150,34250,316159,10848555900,-0.58
078935,30050,30350,29800,30100,9198,276565850,0.0
012630,11900,12100,11400,11500,934275,10915243050,-2.54
039570,10850,10900,10600,10600,49948,535145200,-1.85
089470,6960,7120,6770,6890,679980,4709225990,0.0
294870,31700,32250,29300,29550,3014989,91915255350,-4.68
011200,14050,14050,13600,13700,2167607,29874792200,-1.79
082740,7100,7100,6900,6970,464699,3244457670,-1.27
003560,1755,1795,1705,1735,2798337,4880835760,-1.14
175330,5490,5570,5460,5530,339559,1876825170,0.36
234080,22250,22400,22000,22200,138766,3079304450,0.23
001060,30900,31200,30450,30900,87671,2696703800,-0.48
001067,55500,55500,53600,55000,639,34830300,-0.9
001065,35200,35250,35000,35000,785,27634350,-0.57
096760,5210,5230,5140,5160,104144,537937930,-1.15
