ticker,Open,High,Low,Close,Volume,Money,Change
095570,4460,4600,4435,4510,114901,512219800,1.01
006840,25700,25850,24900,25650,109181,2768878600,0.0
027410,4905,4910,4795,4870,246196,1194798690,-0.71
282330,145000,147000,144000,147000,50662,7384147000,1.38
138930,5810,5820,5680,5790,2986394,17145073090,-1.03
001460,318000,323000,318000,321000,319,102148000,0.94
001465,147500,152000,147500,150000,164,24825500,-0.99
001040,110500,110500,106000,108500,198630,21372188000,-0.46
079160,27700,28150,27350,27850,492415,13677881150,0.91
00104K,82600,82900,80800,81500,22814,1856334800,-0.97
000120,165500,167500,163500,167000,72783,12078251000,1.21
011150,4780,4845,4725,4780,557233,2664860375,0.1
011155,39200,39200,37600,39000,1073,40820900,0.39
001045,61500,63000,60900,63000,10117,622335700,2.94
097950,437500,442500,430000,433500,70306,30531195000,-0.8
097955,192500,198500,192500,197000,22142,4336617000,3.41
000590,58700,59300,58000,59000,2444,143820700,0.68
012030,822,870,821,840,2833747,2385515031,2.19
016610,5200,5270,5100,5190,124684,642116290,0.19
005830,41900,41900,40400,40450,541108,22046537700,-3.69
000990,64500,73200,63600,69200,6388832,442281112200,9.15
000995,119500,128000,119500,123500,4108,513091000,3.35
139130,7160,7170,7050,7090,760528,5391721620,-0.7
001530,171000,182000,167000,182000,34170,6019210500,7.37
004840,7290,7290,7160,7170,28374,204010280,0.0
155660,5790,5940,5720,5880,64385,375165240,1.73
069730,5260,5260,5130,5160,132381,685214080,-0.58
017940,41750,41750,41050,41350,13215,545373650,-0.48
365550,5310,5330,5260,5300,343497,1821645210,-0.19
007700,97700,98700,94600,98400,142088,13737796500,0.92
114090,16050,16050,15800,16000,286542,4563076150,-0.31
078930,39000,39000,38100,38750,321105,12362099600,0.26
006360,45100,45200,43150,44000,1009149,44169567800,-1.12
001250,2210,2220,2170,2205,509529,1117185935,0.23
007070,35300,35300,34900,35000,257149,8998379000,-0.71
078935,30350,30450,30100,30450,4163,125770200,0.5
012630,12000,12000,11500,11850,939050,11002910250,0.42
039570,11350,11350,10950,11100,91382,1010927100,-0.89
089470,7300,7300,6910,7050,505105,3589603720,0.0
294870,30750,31250,29450,31050,1683077,51290541300,1.47
011200,15250,15300,14600,14700,3906953,57740932200,-1.67
