Date,Open,High,Low,Close,Volume,Change
2017-10-30 00:00:00,68000,88400,68000,88400,268264,
2017-10-31 00:00:00,94000,114500,90100,114500,460821,0.2952488687782806
2017-11-01 00:00:00,129500,132000,108500,108500,397464,-0.0524017467248908
2017-11-02 00:00:00,111500,111500,91000,93000,230881,-0.1428571428571429
2017-11-03 00:00:00,93000,104500,91600,92900,229421,-0.0010752688172043
2017-11-06 00:00:00,93100,93500,85600,86800,86255,-0.0656620021528525
2017-11-07 00:00:00,85100,89100,82800,83100,66404,-0.042626728110599
2017-11-08 00:00:00,84500,88500,83200,83500,72194,0.0048134777376653
2017-11-09 00:00:00,84800,87900,83500,87300,37012,0.0455089820359282
2017-11-10 00:00:00,87500,87500,84600,85100,20985,-0.0252004581901489
2017-11-13 00:00:00,86200,86300,82000,82400,25626,-0.0317273795534664
2017-11-14 00:00:00,81400,81900,78500,79000,30285,-0.04126213592233
2017-11-15 00:00:00,79400,81300,76800,78300,34311,-0.0088607594936709
2017-11-16 00:00:00,78500,78500,76600,77300,18364,-0.0127713920817369
2017-11-17 00:00:00,76700,82000,76100,80200,24598,0.03751617076326
2017-11-20 00:00:00,80700,81800,79300,79300,18462,-0.0112219451371571
2017-11-21 00:00:00,79300,79300,77000,77000,14413,-0.0290037831021438
2017-11-22 00:00:00,79800,100000,79200,89000,416272,0.1558441558441559
2017-11-23 00:00:00,91100,93000,82200,82900,91004,-0.0685393258426966
2017-11-24 00:00:00,83200,84800,80400,80400,39645,-0.0301568154402894
2017-11-27 00:00:00,79900,80100,78100,78300,22402,-0.0261194029850746
2017-11-28 00:00:00,78400,93800,78400,81500,202953,0.040868454661558
2017-11-29 00:00:00,80200,84300,79400,82500,27960,0.0122699386503066
2017-11-30 00:00:00,82800,83200,81100,81700,14816,-0.0096969696969696
2017-12-01 00:00:00,78600,79000,75200,75700,285611,-0.0734394124847001
2017-12-04 00:00:00,77100,77700,75200,75500,29989,-0.0026420079260237
2017-12-05 00:00:00,75600,75700,74000,74200,31328,-0.0172185430463576
2017-12-06 00:00:00,73300,74000,71000,71000,34410,-0.0431266846361185
2017-12-07 00:00:00,70100,71500,68200,68800,27022,-0.0309859154929577
2017-12-08 00:00:00,68300,71400,68200,68400,21509,-0.0058139534883721
2017-12-11 00:00:00,71200,71200,67900,68000,17697,-0.0058479532163743
2017-12-12 00:00:00,68700,68700,66000,66200,20981,-0.0264705882352941
2017-12-13 00:00:00,66000,68500,65900,66500,37142,0.0045317220543805
2017-12-14 00:00:00,66700,67800,64900,66100,31690,-0.0060150375939849
2017-12-15 00:00:00,65200,65400,63700,64000,18925,-0.0317700453857791
2017-12-18 00:00:00,64000,64200,61400,62300,15099,-0.0265625
2017-12-19 00:00:00,62000,62300,59400,59600,24827,-0.043338683788122
2017-12-20 00:00:00,58900,59400,57300,57800,19889,-0.0302013422818792
2017-12-21 00:00:00,57500,61000,57200,58200,11204,0.0069204152249136
2017-12-22 00:00:00,58200,67800,57600,61400,57818,0.0549828178694158
2017-12-26 00:00:00,73300,78700,65300,74000,245797,0.2052117263843649
2017-12-27 00:00:00,71500,73800,67900,68800,62232,-0.0702702702702702
2017-12-28 00:00:00,69300,69300,65500,67100,31403,-0.0247093023255814
2018-01-02 00:00:00,66800,67800,65000,66900,20026,-0.0029806259314456
2018-01-03 00:00:00,74200,77500,72900,74300,107834,0.1106128550074738
2018-01-04 00:00:00,75200,75500,73000,73900,33023,-0.0053835800807536
2018-01-05 00:00:00,73900,74000,71800,73000,14215,-0.0121786197564276
2018-01-08 00:00:00,73000,73400,71300,71900,10979,-0.0150684931506849
2018-01-09 00:00:00,72700,73600,70700,70700,9742,-0.0166898470097357
2018-01-10 00:00:00,72000,72000,69300,71200,5532,0.0070721357850069
2018-01-11 00:00:00,71100,72500,70300,70300,5249,-0.0126404494382021
2018-01-12 00:00:00,70600,71700,69000,69800,7353,-0.0071123755334281
2018-01-15 00:00:00,70000,71300,68600,69600,11219,-0.0028653295128939
2018-01-16 00:00:00,70300,71000,69000,70200,4344,0.0086206896551723
2018-01-17 00:00:00,70200,70800,69200,70000,6874,-0.0028490028490028
2018-01-18 00:00:00,71000,71000,69300,69800,6475,-0.0028571428571428
2018-01-19 00:00:00,70400,71000,69100,69400,7288,-0.0057306590257879
2018-01-22 00:00:00,70000,70000,68700,69100,6488,-0.0043227665706051
2018-01-23 00:00:00,68500,69800,68500,68900,5741,-0.0028943560057886
2018-01-24 00:00:00,69000,70500,68700,69900,6681,0.0145137880986938
2018-01-25 00:00:00,70900,71400,70000,70100,5074,0.0028612303290413
2018-01-26 00:00:00,70700,71700,70200,71300,6614,0.0171184022824535
2018-01-29 00:00:00,70600,72500,70600,71700,10648,0.0056100981767182
2018-01-30 00:00:00,71700,72700,70800,70800,5742,-0.0125523012552301
2018-01-31 00:00:00,70300,70400,69500,70300,5672,-0.0070621468926553
2018-02-01 00:00:00,70200,70500,69600,70000,3803,-0.0042674253200568
2018-02-02 00:00:00,70000,70500,68900,69100,5629,-0.0128571428571429
2018-02-05 00:00:00,68800,69600,68100,68400,4146,-0.0101302460202604
2018-02-06 00:00:00,66200,68000,65500,66300,8274,-0.0307017543859648
2018-02-07 00:00:00,67200,67900,65200,65300,4846,-0.0150829562594267
2018-02-08 00:00:00,65500,67000,65500,65700,2830,0.006125574272588
2018-02-09 00:00:00,65000,66400,64300,65600,3514,-0.0015220700152207
2018-02-12 00:00:00,66500,66800,65100,66400,3166,0.0121951219512195
2018-02-13 00:00:00,66400,68800,66000,66300,4474,-0.0015060240963855
2018-02-14 00:00:00,63000,63800,62000,62800,12406,-0.052790346907994
2018-02-19 00:00:00,62600,64900,62600,63900,2001,0.0175159235668789
2018-02-20 00:00:00,64000,64700,63500,64500,2253,0.0093896713615022
2018-02-21 00:00:00,64200,65100,63700,64700,1234,0.0031007751937983
2018-02-22 00:00:00,65700,65700,63900,64200,1757,-0.007727975270479
2018-02-23 00:00:00,65200,65200,63700,64200,1443,0.0
2018-02-26 00:00:00,64100,64700,63700,64000,1213,-0.0031152647975077
2018-02-27 00:00:00,65400,65400,64000,64000,1750,0.0
2018-02-28 00:00:00,64900,65000,63300,63400,1516,-0.009375
2018-03-02 00:00:00,61900,63300,61900,63200,938,-0.0031545741324920003
2018-03-05 00:00:00,62900,62900,61300,61900,1207,-0.0205696202531645
2018-03-06 00:00:00,61900,63000,61900,62900,2247,0.0161550888529886
2018-03-07 00:00:00,63000,63900,61800,61800,1594,-0.0174880763116057
2018-03-08 00:00:00,61800,62300,61800,61900,555,0.0016181229773462
2018-03-09 00:00:00,61900,64000,61800,63000,2119,0.0177705977382875
