Date,Open,High,Low,Close,Volume,Change
2013-09-16 00:00:00,12738,14620,10856,14620,427997,
2013-09-17 00:00:00,14668,16019,12448,12449,707966,-0.1484952120383037
2013-09-23 00:00:00,12545,12738,11387,11484,159141,-0.0775162663667764
2013-09-24 00:00:00,11966,11966,11049,11387,128162,-0.0084465343086033
2013-09-25 00:00:00,11194,12690,10615,11436,302892,0.0043031527180117
2013-09-26 00:00:00,11435,13124,11194,13124,262092,0.1476040573627142
2013-09-27 00:00:00,14234,14668,13317,13462,379738,0.0257543431880524
2013-09-30 00:00:00,13510,13655,12207,12497,103553,-0.0716832565740602
2013-10-01 00:00:00,12448,12641,11483,11580,98983,-0.0733776106265503
2013-10-02 00:00:00,11628,11966,11001,11098,99276,-0.0416234887737478
2013-10-04 00:00:00,10904,10904,10132,10133,67893,-0.0869526040728059
2013-10-07 00:00:00,10132,10470,9988,9988,37632,-0.0143096812395144
2013-10-08 00:00:00,10084,10808,9988,10471,47396,0.0483580296355625
2013-10-10 00:00:00,10518,10711,10084,10181,30772,-0.0276955400630312
2013-10-11 00:00:00,10325,10374,9746,9795,34339,-0.0379137609272173
2013-10-14 00:00:00,9891,9988,9389,9390,36595,-0.0413476263399693
2013-10-15 00:00:00,9322,9631,9312,9380,15070,-0.0010649627263046
2013-10-16 00:00:00,9360,9988,9360,9467,23465,0.0092750533049039
2013-10-17 00:00:00,9447,9621,8984,9100,25288,-0.03876624062533
2013-10-18 00:00:00,9100,9100,8897,9004,22732,-0.0105494505494505
2013-10-21 00:00:00,8926,9254,8868,8927,12135,-0.0085517547756552
2013-10-22 00:00:00,8926,9129,8878,8936,10362,0.0010081774392292
2013-10-23 00:00:00,8965,9891,8965,9216,55612,0.0313339301700985
2013-10-24 00:00:00,9273,9495,9158,9177,20283,-0.0042317708333333
2013-10-25 00:00:00,9109,9351,8965,9071,24865,-0.0115506156696088
2013-10-28 00:00:00,9322,9515,9090,9091,19462,0.0022048285745783
2013-10-29 00:00:00,9071,9158,8984,9004,7093,-0.0095699043009569
2013-10-30 00:00:00,8994,9052,8878,8917,16660,-0.0096623722789871
2013-10-31 00:00:00,8839,8907,8270,8396,28325,-0.0584277223281373
2013-11-01 00:00:00,8415,8588,8308,8444,8853,0.0057170080990947
2013-11-04 00:00:00,8405,8540,8000,8405,4252,-0.0046186641402179
2013-11-05 00:00:00,8347,8473,8115,8338,4734,-0.0079714455681142
2013-11-06 00:00:00,8164,8299,7961,8029,7197,-0.0370592468217798
2013-11-07 00:00:00,8019,8154,7720,7778,3705,-0.0312616764229667
2013-11-08 00:00:00,7729,7729,7363,7566,14180,-0.0272563641038827
2013-11-11 00:00:00,7565,7565,7121,7141,13019,-0.056172349986783
2013-11-12 00:00:00,7044,8009,7035,7392,4050,0.0351491387760818
2013-11-13 00:00:00,7392,7614,7121,7431,2870,0.005275974025974
2013-11-14 00:00:00,7295,7363,7150,7180,2903,-0.0337774189207374
