Date,Open,High,Low,Close,Volume,Change
2019-10-18 00:00:00,3083,4006,3083,4006,27177,
2019-10-21 00:00:00,5186,5205,4843,5205,3325917,0.299301048427359
2019-10-22 00:00:00,5405,6708,4957,6090,6081163,0.1700288184438041
2019-10-23 00:00:00,6651,6880,4929,5044,3650833,-0.1717569786535303
2019-10-24 00:00:00,4853,5776,4467,4834,3679399,-0.0416336241078508
2019-10-25 00:00:00,4872,5233,4386,4449,1176976,-0.0796441870086884
2019-10-28 00:00:00,4434,4448,3972,3978,663110,-0.1058664868509777
2019-10-29 00:00:00,3963,4520,3944,3997,705090,0.0047762694821518
2019-10-30 00:00:00,4396,5195,4282,5196,3771501,0.2999749812359269
2019-10-31 00:00:00,5709,6432,5005,5519,5881188,0.0621632024634333
2019-11-01 00:00:00,6099,6271,5519,5615,2263992,0.0173944555173037
2019-11-04 00:00:00,5538,5547,5176,5205,711797,-0.0730186999109527
2019-11-05 00:00:00,5024,5186,4634,4739,511348,-0.0895292987512007
2019-11-06 00:00:00,4834,5310,4634,4768,800077,0.006119434479848001
2019-11-07 00:00:00,4815,4853,4572,4625,309312,-0.029991610738255
2019-11-08 00:00:00,4691,4805,4453,4468,406136,-0.0339459459459459
2019-11-11 00:00:00,4501,4748,4358,4496,360545,0.0062667860340197
2019-11-12 00:00:00,4472,4524,4382,4435,209039,-0.0135676156583629
2019-11-13 00:00:00,4439,4815,4434,4487,454750,0.0117249154453213
2019-11-14 00:00:00,4562,4677,4420,4420,249050,-0.0149320258524626
2019-11-15 00:00:00,4529,5519,4529,4715,3184357,0.0667420814479637
2019-11-18 00:00:00,5081,5329,4777,4853,673463,0.0292682926829268
2019-11-19 00:00:00,4777,4900,4634,4758,327718,-0.0195755202967237
2019-11-20 00:00:00,4872,5034,4586,4606,286186,-0.031946195880622
2019-11-21 00:00:00,4472,4610,4448,4463,101516,-0.0310464611376465
2019-11-22 00:00:00,4434,4515,4239,4358,133679,-0.0235267757114049
2019-11-25 00:00:00,4282,4444,4282,4358,71236,0.0
2019-11-26 00:00:00,4363,4386,4101,4368,82527,0.002294630564479
2019-11-27 00:00:00,4367,4396,4187,4249,87527,-0.0272435897435897
2019-11-28 00:00:00,4196,4277,4110,4130,61982,-0.0280065897858319
2019-11-29 00:00:00,4110,4206,4025,4025,72231,-0.0254237288135593
2019-12-02 00:00:00,4082,4277,3911,4016,139880,-0.0022360248447205
2019-12-03 00:00:00,4168,4986,3968,4335,3343298,0.0794322709163346
2019-12-04 00:00:00,4315,4315,4011,4049,432773,-0.0659746251441752
2019-12-05 00:00:00,4025,4091,3806,3849,210171,-0.0493949123240305
2019-12-06 00:00:00,3825,4639,3825,3954,1288312,0.0272798129384255
2019-12-09 00:00:00,4034,4115,3944,3968,119672,0.0035407182599898
2019-12-10 00:00:00,4034,4900,4025,4149,3221825,0.0456149193548387
2019-12-11 00:00:00,4234,4520,4091,4244,764425,0.0228970836346107
2019-12-12 00:00:00,4358,4358,4168,4173,161861,-0.0167295004712535
2019-12-13 00:00:00,4272,4363,4196,4268,289527,0.0227653965971723
2019-12-16 00:00:00,4372,4900,4310,4454,2172440,0.0435801312089971
2019-12-17 00:00:00,4453,4562,4291,4311,427077,-0.0321059721598563
2019-12-18 00:00:00,4382,4429,4253,4282,155884,-0.0067269774994200005
2019-12-19 00:00:00,4363,4367,4253,4273,120307,-0.0021018215787015
2019-12-20 00:00:00,4244,4329,4163,4187,68197,-0.0201263749122396
2019-12-23 00:00:00,4191,4258,3892,4082,90740,-0.0250776212085025
2019-12-24 00:00:00,4082,4220,4077,4078,183414,-0.0009799118079373
2019-12-26 00:00:00,4063,4139,4044,4111,68842,0.0080922020598332
2019-12-27 00:00:00,4139,4234,4091,4140,108139,0.0070542447093164
2019-12-30 00:00:00,4149,4244,4144,4163,67391,0.0055555555555555
2020-01-02 00:00:00,4172,4187,4134,4154,37103,-0.0021619024741772
2020-01-03 00:00:00,4153,4187,4125,4154,60856,0.0
2020-01-06 00:00:00,4177,4177,4077,4101,76187,-0.0127587867116032
2020-01-07 00:00:00,4130,4149,4020,4021,70992,-0.0195074372104364
2020-01-08 00:00:00,4025,4025,3820,3883,118635,-0.0343198209400646
2020-01-09 00:00:00,3987,4025,3930,3963,51423,0.0206026268349215
2020-01-10 00:00:00,3968,4082,3958,3983,66171,0.005046681806712
2020-01-13 00:00:00,3949,4015,3906,3954,47731,-0.0072809440120512
2020-01-14 00:00:00,4234,4653,4115,4140,1468775,0.0470409711684369
2020-01-15 00:00:00,4253,4358,4158,4173,272122,0.0079710144927536
2020-01-16 00:00:00,4225,4229,4110,4154,106223,-0.0045530793194344
2020-01-17 00:00:00,4120,4172,4115,4149,59245,-0.0012036591237362
2020-01-20 00:00:00,4225,4225,4144,4163,108558,0.0033743070619425
2020-01-21 00:00:00,4187,4229,4101,4106,106378,-0.0136920490031227
2020-01-22 00:00:00,4139,4158,4087,4106,59454,0.0
2020-01-23 00:00:00,4091,4153,4068,4092,60622,-0.0034096444227958
2020-01-28 00:00:00,3930,3987,3868,3949,107105,-0.0349462365591397
2020-01-29 00:00:00,3996,4044,3906,3940,61393,-0.0022790579893643
2020-01-30 00:00:00,3920,4177,3877,3911,138963,-0.0073604060913705
2020-01-31 00:00:00,3930,3930,3625,3626,95406,-0.0728713883917157
2020-02-03 00:00:00,3582,3730,3449,3673,62630,0.0129619415333701
2020-02-04 00:00:00,3868,3873,3777,3840,57200,0.0454669207732099
2020-02-05 00:00:00,3854,3944,3830,3864,52979,0.00625
2020-02-06 00:00:00,3854,3892,3825,3864,32770,0.0
2020-02-07 00:00:00,3863,3892,3835,3864,34583,0.0
2020-02-10 00:00:00,3854,3896,3806,3883,43813,0.0049171842650104
2020-02-11 00:00:00,3887,4087,3882,3940,125855,0.0146793716198816
2020-02-12 00:00:00,3920,3949,3868,3925,45898,-0.0038071065989847
2020-02-13 00:00:00,3920,3944,3854,3892,35276,-0.0084076433121018
2020-02-14 00:00:00,3863,3930,3820,3897,33906,0.001284686536485
2020-02-17 00:00:00,3896,3930,3854,3902,41037,0.0012830382345394
2020-02-18 00:00:00,3882,3958,3830,3845,58918,-0.0146078933880061
2020-02-19 00:00:00,3892,3892,3763,3830,45866,-0.0039011703511053
2020-02-20 00:00:00,3815,4144,3763,4073,294543,0.0634464751958223
2020-02-21 00:00:00,4025,4091,3858,3902,87885,-0.0419837957279646
2020-02-24 00:00:00,3682,3796,3644,3692,84333,-0.053818554587391
2020-02-25 00:00:00,3578,3777,3578,3754,36878,0.0167930660888406
2020-02-26 00:00:00,3644,3782,3644,3740,25872,-0.0037293553542887
2020-02-27 00:00:00,3692,3792,3620,3626,40216,-0.0304812834224599
2020-02-28 00:00:00,3568,3701,3416,3521,51247,-0.028957528957529
2020-03-02 00:00:00,3592,3616,3373,3564,34298,0.0122124396478273
2020-03-03 00:00:00,3611,3663,3544,3545,36555,-0.005331088664422
2020-03-04 00:00:00,3597,3654,3530,3654,42710,0.0307475317348377
2020-03-05 00:00:00,3711,3711,3654,3659,18048,0.0013683634373289
2020-03-06 00:00:00,3663,3701,3568,3607,28892,-0.0142115332057939
2020-03-09 00:00:00,3549,3601,3435,3473,27676,-0.0371499861380648
2020-03-10 00:00:00,3287,3501,3283,3407,31339,-0.0190037431615318
2020-03-11 00:00:00,3520,3520,3078,3174,59383,-0.0683886116818315
2020-03-12 00:00:00,3111,3111,2726,2760,130686,-0.1304347826086956
2020-03-13 00:00:00,2321,2550,2188,2384,129684,-0.136231884057971
2020-03-16 00:00:00,2388,2478,2198,2198,79895,-0.0780201342281878
2020-03-17 00:00:00,2150,2202,1922,2189,78213,-0.0040946314831664
2020-03-18 00:00:00,2217,2226,1993,1994,84595,-0.0890817724988579
2020-03-19 00:00:00,1941,1998,1532,1670,116637,-0.1624874623871615
2020-03-20 00:00:00,1627,2084,1627,1851,357145,0.1083832335329342
2020-03-23 00:00:00,1598,1803,1598,1694,64575,-0.0848190167477039
2020-03-24 00:00:00,1731,2198,1731,2198,632939,0.2975206611570247
2020-03-25 00:00:00,2431,2612,2236,2398,421627,0.0909918107370337
2020-03-26 00:00:00,2464,2464,2264,2374,198641,-0.0100083402835696
2020-03-27 00:00:00,2483,2540,2293,2374,214792,0.0
2020-03-30 00:00:00,2388,2402,2245,2398,69226,0.0101095197978096
