Date,Open,High,Low,Close,Volume
2021-05-31,360000,468000,360000,449500,1132769
2021-06-30,449500,575000,447000,560000,1258131
2021-07-31,556000,626000,496500,600000,1105351
2021-08-31,600000,753000,591000,723000,912911
2021-09-30,720000,789000,656000,709000,797326
2021-10-31,707000,930000,693000,868000,689729
2021-11-30,865000,976000,859000,895000,595657
